8,3369,49,0.85655
8,3430,50,0.85655
8,3491,51,0.85655
8,3552,52,0.85655
8,3613,53,0.85655
8,3674,54,0.85655
8,3735,55,0.85655
8,3796,56,0.85655
8,3857,57,0.85655
8,3918,58,0.85655
8,3979,59,0.85655
8,4040,60,0.85655
8,4101,61,0.85655
8,4162,62,0.85655
8,4223,63,0.85655
8,4284,64,0.85655
8,4345,65,0.85655
8,4406,66,0.85655
8,4467,67,0.85655
8,4528,68,0.85655
8,4589,69,0.85655
8,4650,70,0.85655
8,4711,71,0.85655
8,4772,72,0.85655
8,4833,73,0.85655
8,4894,74,0.85655
8,4955,75,0.85655
8,5016,76,0.85655
8,5077,77,0.860207
8,5137,78,0.860207
8,5197,79,0.860207
8,5257,80,0.860207
8,5317,81,0.860207
8,5377,82,0.862652
8,5436,83,0.862652
8,5495,84,0.886939
8,5549,85,0.886939
8,5603,86,0.886939
8,5657,87,0.886939
8,5711,88,0.886939
51,260,1,0.847273
51,322,2,0.905653
8,275,1,0.629191
8,394,2,0.690318
8,500,3,0.671504
8,610,4,0.766845
8,699,5,0.837447
8,773,6,0.823396
8,850,7,0.843851
8,922,8,0.844522
8,994,9,0.841903
8,1067,10,0.847146
8,1138,11,0.848853
8,1209,12,0.852449
8,1279,13,0.84665
8,1351,14,0.847409
8,1422,15,0.853279
8,1492,16,0.853279
8,1562,17,0.853279
8,1632,18,0.853279
8,1702,19,0.853279
8,1772,20,0.853279
8,1842,21,0.853279
8,1912,22,0.855432
8,1982,23,0.855432
8,2052,24,0.855432
8,2122,25,0.855432
8,2192,26,0.855432
8,2262,27,0.855432
8,2332,28,0.855432
8,2402,29,0.855432
8,2472,30,0.842983
8,2544,31,0.842983
8,2616,32,0.85655
8,2685,33,0.85655
8,2754,34,0.85655
8,2823,35,0.85655
8,2892,36,0.85655
8,2961,37,0.85655
8,3030,38,0.85655
8,3099,39,0.85655
8,3168,40,0.85655
8,3237,41,0.85655
8,3306,42,0.85655
8,3375,43,0.85655
8,3444,44,0.85655
8,3513,45,0.85655
8,3582,46,0.85655
8,3651,47,0.85655
8,3720,48,0.85655
8,3789,49,0.85655
8,3858,50,0.85655
8,3927,51,0.85655
8,3996,52,0.85655
8,4065,53,0.85655
8,4134,54,0.85655
8,4203,55,0.85655
8,4272,56,0.85655
8,4341,57,0.85655
8,4410,58,0.85655
