qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,1510,24270,39.324045,400,36.270206,0.000000,33.945774,36.500324,33.322697,34.979198,35.869701,36.433491,17.213989,4.148974,36.500324,-408.593750,42.331120,116952.953125,31.327814,0.000000,0.863734,-nan,0.000000,-1.000000,0.256062,0.900000
1,1510,17891,33.883810,486,17.493122,0.000000,14.787281,15.588704,14.704666,15.138353,15.367008,15.527082,2.679382,1.636882,15.588704,-33.101807,64.066795,22134.306641,14.078528,0.000000,0.804804,inf,0.000000,0.000000,0.129938,1.000000
2,1510,24888,36.600113,289,22.248182,0.000000,21.583820,23.445875,21.111996,22.327318,22.967752,23.352665,7.663086,2.768228,23.445875,-111.017578,35.513454,47352.437500,19.297384,0.000000,0.867369,-nan,0.000000,-1.000000,0.130892,0.990000
3,1512,23249,35.037041,484,46.293488,0.000000,44.474728,46.096771,44.408123,45.203270,45.752731,46.024830,21.127441,4.596460,46.096771,-879.804688,84.662971,199912.875000,43.348251,0.000000,0.936379,inf,0.000000,-1.000000,0.122070,0.840000
4,1511,18790,32.882929,485,64.289703,0.000000,54.573505,57.552380,54.027973,55.908607,56.707355,57.476383,35.572998,5.964310,57.552380,-1636.000000,67.180931,301384.062500,51.456085,0.000000,0.800378,inf,0.000000,-1.000000,0.118017,0.900000
5,1510,25565,35.408020,351,27.733305,0.000000,24.893713,26.254124,24.851812,25.434185,25.851637,26.182091,7.693054,2.773636,26.254124,-158.192383,62.326920,62739.003906,23.759981,0.000000,0.856731,-nan,0.000000,-1.000000,0.127077,0.970000
6,1510,22117,34.371138,386,24.911234,0.000000,20.536423,22.263111,20.037287,21.084475,21.785603,22.185051,6.248810,2.499762,22.263111,-90.507812,43.292873,42799.347656,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.118017,1.000000
7,1510,25672,36.513805,364,25.818909,0.000000,23.846924,25.444437,23.717892,24.617559,25.131941,25.376997,8.467163,2.909839,25.444437,-146.383789,43.399326,57714.292969,21.688520,0.000000,0.840025,-nan,0.000000,-1.000000,0.118971,0.990000
8,1514,20714,33.690929,495,39.434818,0.000000,31.970253,33.896816,31.852631,32.949680,33.525963,33.777786,14.355591,3.788877,33.896816,-343.701172,48.405842,103645.265625,29.352133,0.000000,0.744320,inf,0.000000,-1.000000,0.139952,0.970000
9,1511,25258,35.296917,354,19.653963,0.000000,19.075594,20.509071,18.768646,19.605062,20.155756,20.448214,5.180481,2.276067,20.509071,-71.409668,46.684986,36905.878906,17.232138,0.000000,0.876777,inf,0.000000,-1.000000,0.127077,0.980000
