qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,945,16282,20.279169,397,36.270206,0.000000,33.950043,36.546875,33.322697,34.979198,35.869701,36.450325,17.235474,4.151563,36.546875,-408.730469,42.242638,116984.078125,31.327814,0.000000,0.863734,-nan,0.000000,-1.000000,0.250816,0.900000
1,942,11908,16.906023,484,17.493122,0.000000,14.804495,15.594162,14.715088,15.142245,15.408521,15.557033,2.687424,1.639336,15.594162,-33.227051,63.978874,22186.048828,14.078528,0.000000,0.804804,inf,0.000000,-1.000000,0.123978,0.980000
2,941,16652,19.104958,288,22.248182,0.000000,21.586267,23.446907,21.111996,22.327318,22.967752,23.355803,7.671722,2.769788,23.446907,-111.055664,35.447308,47363.867188,19.297384,0.000000,0.867369,-nan,0.000000,-1.000000,0.118017,0.980000
3,942,15886,18.152952,478,46.293488,41.651035,45.011559,46.148357,44.473061,45.317722,45.787151,46.098053,1.063843,1.031428,4.497322,-1.429688,1.133165,202710.421875,43.542366,0.899717,0.940572,inf,0.000000,-1.000000,0.118017,0.800000
4,943,12102,16.216993,483,64.289703,0.000000,54.588253,57.583797,54.027973,55.908607,56.729023,57.496834,35.644775,5.970325,57.583797,-1637.281250,66.973862,301552.218750,51.456085,0.000000,0.800378,inf,0.000000,-1.000000,0.116110,0.880000
5,940,16901,17.581940,350,27.733305,0.000000,24.899643,26.258871,24.851812,25.434185,25.861090,26.198027,7.705688,2.775912,26.258871,-158.309570,62.176521,62769.792969,23.759981,0.000000,0.856731,-nan,0.000000,-1.000000,0.114918,0.960000
6,940,13975,16.248941,385,24.911234,0.000000,20.537380,22.280865,20.037287,21.084475,21.785603,22.185051,6.252045,2.500409,22.280865,-90.518555,43.254177,42803.605469,18.620991,0.000000,0.747494,-nan,0.000000,-1.000000,0.116825,0.990000
7,940,16958,17.329931,356,25.818909,0.000000,23.902010,25.556074,23.717892,24.657499,25.233164,25.474102,8.597595,2.932166,25.556074,-147.544922,42.446056,57990.367188,21.688520,0.000000,0.840025,-nan,0.000000,-1.000000,0.128031,0.910000
8,945,12768,15.268087,489,39.434818,0.000000,32.022808,33.994209,31.852631,33.048878,33.608334,33.915005,14.495850,3.807342,33.994209,-345.679688,47.765137,103995.609375,29.352133,0.000000,0.744320,inf,0.000000,-1.000000,0.118017,0.910000
9,940,16844,16.659021,354,19.653963,0.000000,19.075594,20.509071,18.768646,19.605062,20.155756,20.448214,5.180481,2.276067,20.509071,-71.409668,46.684986,36905.878906,17.232138,0.000000,0.876777,inf,0.000000,-1.000000,0.114202,0.980000
10,940,16487,16.308069,385,15.783746,0.000000,14.609267,16.000414,14.278735,15.117358,15.596555,15.897521,3.410217,1.846677,16.000414,-32.642822,36.737865,21684.091797,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.117064,1.000000
11,940,13186,14.670134,296,9.896130,0.000000,10.041823,10.884926,9.664281,10.356598,10.665720,10.869871,1.427467,1.194767,10.884926,-10.224304,47.094505,10226.568359,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.112057,1.000000
12,940,15492,15.245914,294,13.389336,10.899198,13.198379,14.069820,12.745014,13.380120,13.732695,14.000537,0.480469,0.693159,3.170623,-0.361816,0.835227,17467.765625,12.279156,0.814021,0.917085,inf,0.000000,-1.000000,0.113010,0.990000
13,940,18721,17.446995,428,28.126688,22.715822,27.024380,27.957111,26.801102,27.265453,27.585865,27.876652,0.846985,0.920318,5.241289,-1.794922,7.036896,73116.406250,25.981209,0.807625,0.923721,inf,0.000000,-1.000000,0.114918,0.860000
14,966,14818,16.376019,551,84.008217,0.000000,79.767136,82.490540,79.758751,81.137314,81.976440,82.311844,69.789062,8.353985,82.490540,-5114.093750,80.263115,643258.500000,77.946030,0.000000,0.927838,inf,0.000000,-1.000000,0.119925,0.370000
