qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,2630,38312,99.247932,406,36.270206,0.000000,33.916222,36.410305,33.322697,34.979198,35.867668,36.359669,17.089111,4.133898,36.410305,-407.476562,42.826324,116739.921875,31.327814,0.000000,0.863734,-nan,0.000000,-1.000000,0.251055,0.940000
1,2630,28159,89.210033,486,17.493122,0.000000,14.787281,15.588704,14.704666,15.138353,15.367008,15.527082,2.679382,1.636882,15.588704,-33.101807,64.066795,22134.306641,14.078528,0.000000,0.804804,inf,0.000000,0.000000,0.133038,1.000000
2,2630,39379,95.431805,289,22.248182,0.000000,21.583820,23.445875,21.111996,22.327318,22.967752,23.352665,7.663086,2.768228,23.445875,-111.017578,35.513454,47352.437500,19.297384,0.000000,0.867369,-nan,0.000000,-1.000000,0.124931,0.990000
3,2630,36302,93.792915,487,46.293488,0.000000,44.422222,46.059460,44.300362,45.142303,45.712811,45.937668,21.077515,4.591025,46.059460,-876.617188,84.660583,199441.140625,42.925220,0.000000,0.927241,inf,0.000000,-1.000000,0.133038,0.870000
4,2631,33515,91.850996,486,64.289703,0.000000,54.570545,57.547123,54.027973,55.908607,56.707355,57.470310,35.556885,5.962959,57.547123,-1635.812500,67.231506,301350.125000,51.456085,0.000000,0.800378,inf,0.000000,-1.000000,0.138998,0.910000
5,2630,41362,92.544079,352,27.733305,0.000000,24.890583,26.234245,24.851812,25.434185,25.851637,26.175346,7.685547,2.772282,26.234245,-158.136719,62.421288,62722.667969,23.759981,0.000000,0.856731,-nan,0.000000,-1.000000,0.122070,0.980000
6,2630,36666,89.951992,386,24.911234,0.000000,20.536423,22.263111,20.037287,21.084475,21.785603,22.185051,6.248810,2.499762,22.263111,-90.507812,43.292873,42799.347656,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.133038,1.000000
7,2630,41203,91.729879,365,25.818909,0.000000,23.844824,25.442369,23.717892,24.617559,25.131941,25.351257,8.460999,2.908780,25.442369,-146.348633,43.450535,57703.660156,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.118017,1.000000
8,2632,36118,89.694977,495,39.434818,0.000000,31.970253,33.896816,31.852631,32.949680,33.525963,33.777786,14.355591,3.788877,33.896816,-343.701172,48.405842,103645.265625,29.352133,0.000000,0.744320,inf,0.000000,-1.000000,0.126839,0.970000
9,2631,40022,90.801001,356,19.653963,0.000000,19.035812,20.504194,18.741554,19.593525,20.107185,20.411938,5.169495,2.273652,20.504194,-70.900879,46.474033,36753.164062,17.232138,0.000000,0.876777,inf,0.000000,0.000000,0.127077,1.000000
10,2630,39468,89.755058,385,15.783746,0.000000,14.609267,16.000414,14.278735,15.117358,15.596555,15.897521,3.410217,1.846677,16.000414,-32.642822,36.737865,21684.091797,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.123978,1.000000
11,2630,31934,84.886074,296,9.896130,0.000000,10.041823,10.884926,9.664281,10.356598,10.665720,10.869871,1.427467,1.194767,10.884926,-10.224304,47.094505,10226.568359,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.116825,1.000000
12,2630,42312,90.322971,294,13.389336,10.899198,13.198379,14.069820,12.745014,13.380120,13.732695,14.000537,0.480469,0.693159,3.170623,-0.361816,0.835227,17467.765625,12.279156,0.814021,0.917085,inf,0.000000,-1.000000,0.115871,0.990000
13,2630,43714,94.200850,439,28.126688,0.000000,26.641085,27.827738,26.648447,27.089212,27.524649,27.783230,7.986267,2.825998,27.827738,-190.041016,76.061928,71773.367188,25.748383,0.000000,0.915443,inf,0.000000,-1.000000,0.115156,0.950000
14,2630,36941,91.156006,585,84.008217,0.000000,78.994408,81.914040,78.884468,80.480484,81.227165,81.824577,69.082520,8.311589,81.914040,-4963.375000,78.719528,630919.875000,76.441917,0.000000,0.909934,inf,0.000000,-1.000000,0.123978,0.540000
15,2630,36211,89.560986,473,42.314434,0.000000,37.794647,39.937611,37.255199,38.670605,39.410538,39.868240,17.455688,4.178000,39.937611,-545.066406,64.114243,144589.093750,35.990238,0.000000,0.850543,-nan,0.000000,-1.000000,0.117064,0.980000
16,2634,34566,88.412046,424,35.276150,0.000000,25.774971,28.669477,24.432018,26.386183,27.738617,28.504625,11.237305,3.352209,28.669477,-175.833984,32.342548,67558.640625,22.343245,0.000000,0.633381,-nan,0.000000,0.000000,0.135899,1.000000
17,2630,32938,87.034941,375,26.227581,24.553259,28.470783,29.418629,27.978807,28.734089,29.204027,29.393307,0.973938,0.986883,4.865370,-1.701172,3.458147,81155.945312,27.267658,0.936162,1.039656,inf,0.000000,-1.000000,0.113964,0.970000
18,2630,36468,88.670015,476,29.608992,0.000000,27.728540,29.019106,27.584959,28.229866,28.694212,28.969410,8.684875,2.947011,29.019106,-214.019531,75.435768,77755.679688,26.564178,0.000000,0.897166,inf,0.000000,-1.000000,0.115156,0.900000
19,2630,40793,91.715097,477,25.893391,0.000000,22.881359,24.030323,22.780880,23.458549,23.767776,23.952717,6.185852,2.487137,24.030323,-121.014648,68.799141,52974.246094,21.611578,0.000000,0.834637,inf,0.000000,-1.000000,0.115156,0.960000
20,2631,34189,86.724997,294,48.938744,0.000000,34.819580,38.867756,33.603409,35.296139,37.391785,38.447144,20.515381,4.529391,38.867756,-444.492188,32.668758,123291.859375,31.381777,0.000000,0.641246,-nan,0.000000,-1.000000,0.115871,0.990000
21,2630,38302,89.074135,408,19.715372,0.000000,18.279064,19.399069,18.060236,18.655334,19.053066,19.362196,3.973907,1.993466,19.399069,-61.248535,67.761627,33809.808594,16.971106,0.000000,0.860806,inf,0.000000,-1.000000,0.115871,0.990000
22,2630,38079,89.396000,391,13.898810,0.000000,13.003244,13.755620,12.825237,13.309711,13.543102,13.708130,2.052307,1.432588,13.755620,-22.174805,65.008255,17113.667969,12.287301,0.000000,0.884054,inf,0.000000,0.000000,0.120163,1.000000
23,2630,17846,74.994087,238,29.136805,0.000000,21.418951,24.003227,20.269695,22.496111,23.297066,23.842377,10.160614,3.187572,24.003227,-126.473633,21.056650,46893.207031,18.657560,0.000000,0.640343,-nan,0.000000,0.000000,0.118017,1.000000
24,2630,37723,89.045048,394,35.232601,30.980085,33.613449,34.488731,33.055698,33.825497,34.207348,34.429317,0.588745,0.767297,3.508646,-0.574219,1.159514,113045.273438,32.530952,0.879302,0.923320,inf,0.000000,-1.000000,0.112057,0.900000
25,2630,43835,93.382120,456,42.212902,0.000000,37.947498,39.431370,37.662102,38.625015,39.054955,39.361687,15.495605,3.936446,39.431370,-546.519531,83.381882,145550.812500,36.825302,0.000000,0.872371,-nan,0.000000,-1.000000,0.120878,0.840000
26,2630,36816,88.854074,377,36.361462,0.000000,30.659435,32.773335,30.168819,31.477058,32.053082,32.669102,12.746277,3.570193,32.773335,-303.251953,52.430931,95274.726562,28.877754,0.000000,0.794186,-nan,0.000000,0.000000,0.114918,1.000000
27,2630,45395,94.974995,527,30.208393,0.000000,29.928415,31.170418,29.807447,30.357384,30.854473,31.111504,9.764404,3.124805,31.170418,-268.392578,81.176414,90547.445312,29.015091,0.000000,0.960498,-nan,0.000000,-1.000000,0.146866,0.800000
28,2630,42375,96.598148,497,21.835840,0.000000,21.556988,22.630865,21.253252,21.946728,22.364868,22.579580,5.238464,2.288769,22.630865,-100.429688,75.754654,46994.218750,20.751431,0.000000,0.950338,-nan,0.000000,-1.000000,0.138044,0.980000
29,2632,26494,81.446886,308,9.432422,0.000000,9.749194,10.267308,9.591506,9.908270,10.117856,10.246286,1.059212,1.029180,10.267308,-9.255432,77.546509,9610.599609,9.382361,0.000000,0.994693,inf,0.000000,0.000000,0.127077,1.000000
30,2630,32099,89.237928,565,55.470047,0.000000,47.253139,49.283192,47.273365,48.299030,48.855968,49.225010,27.050293,5.200990,49.283192,-1094.734375,65.941704,225990.953125,46.320126,0.000000,0.835048,inf,0.000000,-1.000000,0.120878,0.930000
31,2631,37981,88.716030,322,20.689362,0.000000,16.440277,18.183771,15.963518,17.330832,17.808348,18.136789,5.614380,2.369468,18.183771,-51.007324,21.436806,27589.710938,13.679879,0.000000,0.661204,-nan,0.000000,0.000000,0.118017,1.000000
32,2630,36308,87.926149,462,28.414608,0.000000,25.803383,26.780638,25.739166,26.325684,26.671368,26.773853,7.412292,2.722553,26.780638,-172.224609,77.722282,67322.687500,24.626848,0.000000,0.866697,inf,0.000000,-1.000000,0.116825,0.980000
33,2631,35623,89.359999,467,23.476982,0.000000,19.685289,20.729527,19.522619,20.134434,20.519131,20.701994,4.697205,2.167304,20.729527,-77.140625,65.224075,39220.781250,18.546583,0.000000,0.789990,inf,0.000000,-1.000000,0.180006,0.980000
34,2632,29380,84.683180,414,27.805326,0.000000,19.807581,21.057959,19.482340,20.157185,20.759724,21.004515,4.840790,2.200180,21.057959,-78.531250,62.888870,39718.105469,18.716244,0.000000,0.673117,-nan,0.000000,0.000000,0.117064,1.000000
35,2631,28114,86.333036,427,26.543976,0.000000,22.554985,23.715719,22.328608,22.878563,23.427814,23.665022,5.707214,2.388978,23.715719,-114.811523,76.485420,51443.457031,21.640566,0.000000,0.815272,-nan,0.000000,0.000000,0.118971,1.000000
36,2631,35030,89.342117,445,37.429428,32.146229,36.194534,37.284756,35.864098,36.539257,36.978168,37.264305,1.246338,1.116395,5.138527,-2.371094,2.707687,131129.062500,34.098194,0.858849,0.911000,inf,0.000000,-1.000000,0.120878,0.960000
37,2630,37561,89.393139,412,24.268517,0.000000,19.776939,20.946238,19.709879,20.213634,20.662699,20.890606,4.858704,2.204247,20.946238,-78.242188,61.962845,39598.601562,18.290997,0.000000,0.753692,inf,0.000000,0.000000,0.119209,1.000000
38,2635,36456,88.427067,477,30.939283,0.000000,24.274395,29.722248,22.299568,27.312078,28.966005,29.628769,48.063171,6.932761,29.722248,-533.573242,1.610648,63730.945312,11.956379,0.000000,0.386447,inf,0.000000,-1.000000,0.114918,0.950000
39,2630,42158,93.725920,411,23.851805,18.709721,21.754805,22.574734,21.451864,21.977310,22.293934,22.533710,0.526520,0.725617,3.865013,-0.568359,2.528897,47379.804688,20.749094,0.784415,0.869917,inf,0.000000,-1.000000,0.117064,0.920000
40,2632,38938,90.251923,438,34.446972,24.286509,34.609528,36.019482,34.317570,34.882545,35.684875,35.993885,2.780396,1.667452,11.732973,-14.675781,14.420181,120059.984375,32.753342,0.705040,0.950834,inf,0.000000,-1.000000,0.123024,0.880000
41,2630,44469,93.091011,497,51.928429,44.385445,48.667271,50.106541,48.134922,48.911327,49.758102,50.056103,1.710693,1.307935,5.721096,-2.609375,0.991219,237021.390625,46.738850,0.854743,0.900063,inf,0.000000,-1.000000,0.113964,0.590000
42,2630,37221,90.224981,454,26.535702,0.000000,23.069963,24.166416,22.855814,23.471613,23.863750,24.128376,5.923340,2.433791,24.166416,-122.815430,77.757927,53814.652344,22.175766,0.000000,0.835696,inf,0.000000,-1.000000,0.125885,0.930000
43,2630,40298,90.572119,430,24.581587,0.000000,22.436342,23.487686,22.284084,22.822001,23.176929,23.420958,5.551086,2.356074,23.487686,-113.146484,79.269371,50894.054688,21.735548,0.000000,0.884221,inf,0.000000,-1.000000,0.114918,0.950000
