qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,770,13574,12.233019,394,36.270206,0.000000,33.998207,36.558235,33.322697,35.044437,35.910137,36.528389,17.369507,4.167674,36.558235,-410.859375,41.810928,117324.750000,31.327814,0.000000,0.863734,-nan,0.000000,-1.000000,0.257015,0.880000
1,771,10259,10.726929,484,17.493122,0.000000,14.804495,15.594162,14.715088,15.142245,15.408521,15.557033,2.687424,1.639336,15.594162,-33.227051,63.978874,22186.048828,14.078528,0.000000,0.804804,inf,0.000000,-1.000000,0.123978,0.980000
2,770,13872,11.787891,288,22.248182,0.000000,21.586267,23.446907,21.111996,22.327318,22.967752,23.355803,7.671722,2.769788,23.446907,-111.055664,35.447308,47363.867188,19.297384,0.000000,0.867369,-nan,0.000000,-1.000000,0.119925,0.980000
3,772,13440,11.976004,476,46.293488,41.651035,45.038803,46.169624,44.476086,45.341381,45.795216,46.113991,1.054688,1.026980,4.518589,-1.484375,1.315649,202954.843750,43.565174,0.899717,0.941065,inf,0.000000,-1.000000,0.118017,0.790000
4,774,10070,10.521889,483,64.289703,0.000000,54.588253,57.583797,54.027973,55.908607,56.729023,57.496834,35.644775,5.970325,57.583797,-1637.281250,66.973862,301552.218750,51.456085,0.000000,0.800378,inf,0.000000,-1.000000,0.117064,0.880000
5,770,14098,11.904001,348,27.733305,0.000000,24.902361,26.281317,24.851812,25.434185,25.861090,26.207785,7.712524,2.777143,26.281317,-158.358398,62.090836,62784.011719,23.759981,0.000000,0.856731,-nan,0.000000,-1.000000,0.135899,0.950000
6,770,11236,10.658979,385,24.911234,0.000000,20.537380,22.280865,20.037287,21.084475,21.785603,22.185051,6.252045,2.500409,22.280865,-90.518555,43.254177,42803.605469,18.620991,0.000000,0.747494,-nan,0.000000,-1.000000,0.114918,0.990000
7,770,14155,11.869907,354,25.818909,0.000000,23.908674,25.570629,23.717892,24.657499,25.238113,25.486172,8.616760,2.935432,25.570629,-147.678711,42.298866,58024.144531,21.688520,0.000000,0.840025,-nan,0.000000,-1.000000,0.120163,0.890000
8,774,10407,10.486126,489,39.434818,0.000000,32.022808,33.994209,31.852631,33.048878,33.608334,33.915005,14.495850,3.807342,33.994209,-345.679688,47.765137,103995.609375,29.352133,0.000000,0.744320,inf,0.000000,-1.000000,0.118017,0.910000
9,770,14354,11.614084,354,19.653963,0.000000,19.075594,20.509071,18.768646,19.605062,20.155756,20.448214,5.180481,2.276067,20.509071,-71.409668,46.684986,36905.878906,17.232138,0.000000,0.876777,inf,0.000000,-1.000000,0.114918,0.980000
