qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,230,4288,3.633022,382,36.270206,0.000000,34.172909,36.822823,33.372936,35.266674,36.270275,36.645191,17.760986,4.214378,36.822823,-418.300781,40.785889,118554.867188,31.412670,0.000000,0.866074,-nan,0.000000,-1.000000,0.252962,0.780000
1,237,3835,3.392935,481,17.493122,0.000000,14.818995,15.668679,14.715088,15.147171,15.414567,15.570828,2.701401,1.643594,15.668679,-33.332275,63.553406,22230.400391,14.078528,0.000000,0.804804,inf,0.000000,-1.000000,0.144958,0.960000
2,230,4195,3.443003,279,22.248182,0.000000,21.696589,23.632294,21.373886,22.413509,23.137838,23.538677,7.915009,2.813363,23.632294,-113.103516,33.926640,47865.695312,19.297384,0.000000,0.867369,-nan,0.000000,-1.000000,0.126123,0.890000
3,230,4735,3.626108,445,46.293488,41.651035,45.434296,46.618946,44.971066,45.716957,46.185642,46.505333,1.042236,1.020900,4.967911,-1.531250,1.879837,206531.734375,43.975716,0.899717,0.949933,inf,0.000000,-1.000000,0.113010,0.590000
4,239,3760,3.224134,476,64.289703,0.000000,54.701733,57.723507,54.089741,55.960793,56.813198,57.596985,36.028564,6.002380,57.723507,-1648.281250,66.074089,302830.812500,51.456085,0.000000,0.800378,inf,0.000000,-1.000000,0.128031,0.830000
5,233,4996,3.667116,335,27.733305,0.000000,24.986895,26.460066,24.856674,25.544924,26.000330,26.409603,7.862854,2.804078,26.460066,-160.081055,60.501854,63220.777344,23.759981,0.000000,0.856731,-nan,0.000000,-1.000000,0.108957,0.850000
6,235,2899,2.679110,384,24.911234,0.000000,20.550240,22.357481,20.037287,21.087181,21.791315,22.202326,6.282196,2.506431,22.357481,-90.704102,42.932663,42859.453125,18.620991,0.000000,0.747494,-nan,0.000000,-1.000000,0.113964,0.980000
7,230,4629,3.370047,344,25.818909,0.000000,23.991482,25.687092,23.717892,24.807226,25.351257,25.649578,8.810547,2.968256,25.687092,-149.469727,40.972351,58440.175781,21.688520,0.000000,0.840025,-nan,0.000000,-1.000000,0.118971,0.790000
8,236,3775,3.064871,475,39.434818,0.000000,32.145119,34.161240,31.852631,33.221588,33.757153,34.123047,14.820923,3.849795,34.161240,-350.296875,46.344696,104812.960938,29.352133,0.000000,0.744320,inf,0.000000,-1.000000,0.108004,0.780000
9,230,4903,3.390074,346,19.653963,0.000000,19.125839,20.599838,18.768646,19.653963,20.253775,20.546799,5.284851,2.298880,20.599838,-72.020996,45.267525,37108.257812,17.232138,0.000000,0.876777,inf,0.000000,-1.000000,0.114918,0.910000
10,230,4672,3.427029,383,15.783746,0.000000,14.623256,16.015808,14.278735,15.117358,15.612456,15.920144,3.438858,1.854416,16.015808,-32.740234,36.239353,21727.847656,12.717969,0.000000,0.805764,inf,0.000000,-1.000000,0.138998,0.980000
11,230,3909,2.902985,295,9.896130,0.000000,10.043921,10.895824,9.664281,10.356598,10.665720,10.873116,1.430588,1.196072,10.895824,-10.229553,46.918713,10231.092773,9.026285,0.000000,0.912103,-nan,0.000000,-1.000000,0.109911,0.990000
12,230,4135,2.837896,294,13.389336,10.899198,13.198379,14.069820,12.745014,13.380120,13.732695,14.000537,0.480469,0.693159,3.170623,-0.361816,0.835227,17467.765625,12.279156,0.814021,0.917085,inf,0.000000,-1.000000,0.110865,0.990000
13,242,5594,3.671169,397,28.126688,22.715822,27.274792,28.223862,26.986202,27.530556,27.966436,28.193600,1.006714,1.003351,5.508039,-2.250000,6.241767,74492.093750,26.096899,0.807625,0.927834,inf,0.000000,-1.000000,0.103951,0.620000
14,234,3689,2.687931,452,84.008217,75.911972,82.641174,84.409134,82.037842,83.197472,83.780678,84.130486,2.769531,1.664191,8.497162,-8.562500,3.933255,683233.312500,80.719910,0.903626,0.960857,inf,0.000000,-1.000000,0.097990,0.100000
15,232,3870,2.779961,457,42.314434,0.000000,37.957218,40.231171,37.359646,38.996826,39.663506,40.156929,17.864990,4.226700,40.231171,-552.546875,62.200752,145861.531250,35.990238,0.000000,0.850543,-nan,0.000000,-1.000000,0.108004,0.830000
16,235,2914,2.432108,422,35.276150,0.000000,25.823786,28.729782,24.432018,26.481312,27.883831,28.571884,11.401794,3.376654,28.729782,-176.994141,31.606098,67826.968750,22.343245,0.000000,0.633381,-nan,0.000000,-1.000000,0.142097,0.980000
