qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,800,14114,16.081810,396,36.270206,0.000000,33.977978,36.549946,33.322697,35.021130,35.907040,36.472080,17.301758,4.159538,36.549946,-410.000000,42.050137,117180.468750,31.327814,0.000000,0.863734,-nan,0.000000,-1.000000,0.276089,0.890000
1,801,10573,13.585091,484,17.493122,0.000000,14.804495,15.594162,14.715088,15.142245,15.408521,15.557033,2.687424,1.639336,15.594162,-33.227051,63.978874,22186.048828,14.078528,0.000000,0.804804,inf,0.000000,-1.000000,0.125885,0.980000
2,801,14398,15.058994,288,22.248182,0.000000,21.586267,23.446907,21.111996,22.327318,22.967752,23.355803,7.671722,2.769788,23.446907,-111.055664,35.447308,47363.867188,19.297384,0.000000,0.867369,-nan,0.000000,-1.000000,0.118971,0.980000
3,800,13768,14.701128,476,46.293488,41.651035,45.038803,46.169624,44.476086,45.341381,45.795216,46.113991,1.054688,1.026980,4.518589,-1.484375,1.315649,202954.843750,43.565174,0.899717,0.941065,inf,0.000000,-1.000000,0.115156,0.790000
4,803,10386,12.883902,483,64.289703,0.000000,54.588253,57.583797,54.027973,55.908607,56.729023,57.496834,35.644775,5.970325,57.583797,-1637.281250,66.973862,301552.218750,51.456085,0.000000,0.800378,inf,0.000000,-1.000000,0.117064,0.880000
5,800,14611,14.328957,349,27.733305,0.000000,24.899725,26.262300,24.851812,25.434185,25.861090,26.198027,7.705933,2.775956,26.262300,-158.310547,62.173645,62770.222656,23.759981,0.000000,0.856731,-nan,0.000000,-1.000000,0.114918,0.960000
6,800,11807,12.913942,385,24.911234,0.000000,20.537380,22.280865,20.037287,21.084475,21.785603,22.185051,6.252045,2.500409,22.280865,-90.518555,43.254177,42803.605469,18.620991,0.000000,0.747494,-nan,0.000000,-1.000000,0.113964,0.990000
7,800,14642,13.741016,355,25.818909,0.000000,23.907393,25.567329,23.717892,24.657499,25.238113,25.476822,8.612610,2.934725,25.567329,-147.653320,42.331509,58017.601562,21.688520,0.000000,0.840025,-nan,0.000000,-1.000000,0.115871,0.900000
8,804,10713,12.032986,489,39.434818,0.000000,32.022808,33.994209,31.852631,33.048878,33.608334,33.915005,14.495850,3.807342,33.994209,-345.679688,47.765137,103995.609375,29.352133,0.000000,0.744320,inf,0.000000,-1.000000,0.116825,0.910000
9,800,14792,13.902903,354,19.653963,0.000000,19.075594,20.509071,18.768646,19.605062,20.155756,20.448214,5.180481,2.276067,20.509071,-71.409668,46.684986,36905.878906,17.232138,0.000000,0.876777,inf,0.000000,-1.000000,0.128031,0.980000
10,800,14246,13.360023,385,15.783746,0.000000,14.609267,16.000414,14.278735,15.117358,15.596555,15.897521,3.410217,1.846677,16.000414,-32.642822,36.737865,21684.091797,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.118971,1.000000
11,800,11272,12.171984,296,9.896130,0.000000,10.041823,10.884926,9.664281,10.356598,10.665720,10.869871,1.427467,1.194767,10.884926,-10.224304,47.094505,10226.568359,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.113010,1.000000
