qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,850,14900,17.564058,396,36.270206,0.000000,33.977978,36.549946,33.322697,35.021130,35.907040,36.472080,17.301758,4.159538,36.549946,-410.000000,42.050137,117180.468750,31.327814,0.000000,0.863734,-nan,0.000000,-1.000000,0.248909,0.890000
1,852,11099,15.140057,484,17.493122,0.000000,14.804495,15.594162,14.715088,15.142245,15.408521,15.557033,2.687424,1.639336,15.594162,-33.227051,63.978874,22186.048828,14.078528,0.000000,0.804804,inf,0.000000,-1.000000,0.122786,0.980000
2,850,15197,16.525984,288,22.248182,0.000000,21.586267,23.446907,21.111996,22.327318,22.967752,23.355803,7.671722,2.769788,23.446907,-111.055664,35.447308,47363.867188,19.297384,0.000000,0.867369,-nan,0.000000,-1.000000,0.123978,0.980000
3,850,14447,15.782833,477,46.293488,41.651035,45.011978,46.168026,44.473061,45.317722,45.787151,46.098053,1.065308,1.032137,4.516991,-1.460938,1.129965,202714.343750,43.542366,0.899717,0.940572,inf,0.000000,-1.000000,0.116110,0.800000
4,853,10936,14.219046,483,64.289703,0.000000,54.588253,57.583797,54.027973,55.908607,56.729023,57.496834,35.644775,5.970325,57.583797,-1637.281250,66.973862,301552.218750,51.456085,0.000000,0.800378,inf,0.000000,-1.000000,0.115871,0.880000
5,850,15381,15.516996,349,27.733305,0.000000,24.899725,26.262300,24.851812,25.434185,25.861090,26.198027,7.705933,2.775956,26.262300,-158.310547,62.173645,62770.222656,23.759981,0.000000,0.856731,-nan,0.000000,-1.000000,0.114202,0.960000
6,851,12604,14.030218,385,24.911234,0.000000,20.537380,22.280865,20.037287,21.084475,21.785603,22.185051,6.252045,2.500409,22.280865,-90.518555,43.254177,42803.605469,18.620991,0.000000,0.747494,-nan,0.000000,-1.000000,0.113010,0.990000
7,850,15475,15.276909,355,25.818909,0.000000,23.907393,25.567329,23.717892,24.657499,25.238113,25.476822,8.612610,2.934725,25.567329,-147.653320,42.331509,58017.601562,21.688520,0.000000,0.840025,-nan,0.000000,-1.000000,0.114918,0.900000
8,855,11393,13.126135,489,39.434818,0.000000,32.022808,33.994209,31.852631,33.048878,33.608334,33.915005,14.495850,3.807342,33.994209,-345.679688,47.765137,103995.609375,29.352133,0.000000,0.744320,inf,0.000000,-1.000000,0.115871,0.910000
9,850,15468,14.743805,354,19.653963,0.000000,19.075594,20.509071,18.768646,19.605062,20.155756,20.448214,5.180481,2.276067,20.509071,-71.409668,46.684986,36905.878906,17.232138,0.000000,0.876777,inf,0.000000,-1.000000,0.113010,0.980000
