qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,331,6116,9.840965,387,36.270206,0.000000,34.110973,36.675671,33.372936,35.179947,36.192001,36.575916,17.545410,4.188724,36.675671,-415.628906,41.525978,118110.390625,31.412670,0.000000,0.866074,-nan,0.000000,-1.000000,0.559092,0.820000
1,335,5081,4.474878,482,17.493122,0.000000,14.811327,15.644789,14.715088,15.146400,15.411362,15.566769,2.694214,1.641406,15.644789,-33.276855,63.768654,22206.962891,14.078528,0.000000,0.804804,inf,0.000000,-1.000000,0.134945,0.970000
2,331,6207,4.247904,281,22.248182,0.000000,21.669792,23.553106,21.373886,22.347795,23.087406,23.506212,7.848450,2.801508,23.553106,-112.605469,34.354202,47742.835938,19.297384,0.000000,0.867369,-nan,0.000000,-1.000000,0.120878,0.910000
3,333,6492,4.518986,453,46.293488,41.651035,45.354332,46.486343,44.957294,45.625614,46.096771,46.396374,0.992920,0.996454,4.835308,-1.453125,1.887601,205800.828125,43.843109,0.899717,0.947069,inf,0.000000,-1.000000,0.134945,0.640000
4,338,5120,3.916025,478,64.289703,0.000000,54.680443,57.703461,54.089741,55.959835,56.764469,57.583797,35.944092,5.995339,57.703461,-1646.265625,66.289467,302589.500000,51.456085,0.000000,0.800378,inf,0.000000,-1.000000,0.142097,0.840000
5,330,6809,4.518032,341,27.733305,0.000000,24.947693,26.386702,24.856674,25.478222,25.952175,26.299011,7.785278,2.790211,26.386702,-159.285156,61.356583,63017.269531,23.759981,0.000000,0.856731,-nan,0.000000,-1.000000,0.120878,0.890000
6,331,3935,3.229141,384,24.911234,0.000000,20.550240,22.357481,20.037287,21.087181,21.791315,22.202326,6.282196,2.506431,22.357481,-90.704102,42.932663,42859.453125,18.620991,0.000000,0.747494,-nan,0.000000,-1.000000,0.114918,0.980000
7,335,6756,4.360914,350,25.818909,0.000000,23.942707,25.609137,23.717892,24.806730,25.298441,25.567329,8.690613,2.947984,25.609137,-148.423828,41.802116,58194.382812,21.688520,0.000000,0.840025,-nan,0.000000,-1.000000,0.115871,0.850000
8,340,5319,3.816843,482,39.434818,0.000000,32.096851,34.092304,31.852631,33.215950,33.672260,34.009541,14.670044,3.830149,34.092304,-348.531250,47.048615,104487.796875,29.352133,0.000000,0.744320,inf,0.000000,-1.000000,0.117064,0.840000
9,331,6976,4.249811,351,19.653963,0.000000,19.091724,20.554943,18.768646,19.610243,20.192829,20.504194,5.214783,2.283590,20.554943,-71.602051,46.206573,36970.871094,17.232138,0.000000,0.876777,inf,0.000000,-1.000000,0.116110,0.950000
10,330,6617,4.096031,385,15.783746,0.000000,14.609267,16.000414,14.278735,15.117358,15.596555,15.897521,3.410217,1.846677,16.000414,-32.642822,36.737865,21684.091797,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.118971,1.000000
11,330,5171,3.576994,295,9.896130,0.000000,10.043921,10.895824,9.664281,10.356598,10.665720,10.873116,1.430588,1.196072,10.895824,-10.229553,46.918713,10231.092773,9.026285,0.000000,0.912103,-nan,0.000000,-1.000000,0.113964,0.990000
12,330,5767,3.701925,294,13.389336,10.899198,13.198379,14.069820,12.745014,13.380120,13.732695,14.000537,0.480469,0.693159,3.170623,-0.361816,0.835227,17467.765625,12.279156,0.814021,0.917085,inf,0.000000,-1.000000,0.113010,0.990000
13,333,7550,4.448891,411,28.126688,22.715822,27.159668,28.117790,26.891005,27.342430,27.821230,28.059120,0.931580,0.965184,5.401968,-2.033203,6.597466,73857.914062,25.981209,0.807625,0.923721,inf,0.000000,-1.000000,0.113010,0.710000
14,350,6003,4.006863,499,84.008217,75.397537,81.514503,83.442818,80.819664,82.075073,82.857399,83.352676,3.417480,1.848643,8.045280,-8.937500,1.301078,664803.187500,78.558235,0.897502,0.935126,inf,0.000000,-1.000000,0.108004,0.240000
15,331,5493,3.734112,463,42.314434,0.000000,37.887989,40.151806,37.303196,38.911091,39.614258,40.015587,17.689819,4.205927,40.151806,-549.328125,63.002747,145318.953125,35.990238,0.000000,0.850543,-nan,0.000000,-1.000000,0.110865,0.890000
16,333,4292,3.366947,423,35.276150,0.000000,25.796070,28.724552,24.432018,26.386183,27.744566,28.522726,11.316650,3.364023,28.724552,-176.292969,31.969532,67675.390625,22.343245,0.000000,0.633381,-nan,0.000000,-1.000000,0.148058,0.990000
17,330,5723,3.839016,372,26.227581,24.553259,28.488195,29.442898,27.978807,28.762142,29.231453,29.400169,0.992981,0.996484,4.889639,-1.742188,3.352040,81257.023438,27.267658,0.936162,1.039656,inf,0.000000,-1.000000,0.110865,0.940000
