qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,319,5909,5.089045,225,36.270206,0.000000,32.152267,35.206367,31.639633,33.372936,34.724182,35.127056,27.192871,5.214678,35.206367,-672.714844,26.052389,53048.058594,31.412670,0.000000,0.866074,-nan,0.000000,-0.111837,0.213146,0.880000
1,316,4858,4.431009,310,17.493122,0.000000,14.222677,15.146400,14.169055,14.715088,14.901966,15.126846,4.677979,2.162863,15.146400,-58.318604,34.561466,10348.125977,14.078528,0.000000,0.804804,inf,0.000000,-0.038367,0.070095,0.960000
2,310,5816,4.728079,163,22.248182,0.000000,20.309181,22.347795,19.806660,21.373886,22.038115,22.292297,11.856201,3.443284,22.347795,-177.343750,21.872730,21215.951172,19.297384,0.000000,0.867369,-nan,0.000000,-0.043265,0.067949,0.960000
3,310,6075,4.812002,246,46.293488,41.651035,44.675259,45.712811,44.213284,44.971066,45.364140,45.620281,0.884521,0.940490,4.061775,-1.132812,1.290991,99838.164062,43.975716,0.899717,0.949933,inf,0.000000,-0.822041,0.064135,0.560000
4,318,4870,4.258871,287,64.289703,0.000000,52.471195,55.959835,52.405422,54.089741,55.426464,55.842682,61.823975,7.862823,55.959835,-2884.921875,36.683956,140752.515625,51.456085,0.000000,0.800378,inf,0.000000,-0.062857,0.067949,0.920000
5,310,6453,4.833937,192,27.733305,0.000000,23.946665,25.516560,24.237375,24.856674,25.252090,25.434185,13.488525,3.672673,25.516560,-278.305664,33.296829,29346.562500,23.759981,0.000000,0.856731,-nan,0.000000,-0.086531,0.066996,0.900000
6,312,3696,3.493786,241,24.911234,0.000000,19.325832,21.087181,18.930367,20.037287,20.796181,21.046467,9.449677,3.074033,21.087181,-147.111816,28.518858,19146.873047,18.620991,0.000000,0.747494,-nan,0.000000,-0.001633,0.061989,0.980000
7,311,6275,4.477978,216,25.818909,0.000000,22.644966,24.806978,22.387968,23.717892,24.365507,24.657499,13.939453,3.733558,24.806978,-242.850586,24.584229,26336.697266,21.688520,0.000000,0.840025,-nan,0.000000,-0.061224,0.061989,0.900000
8,316,4918,3.975868,325,39.434818,0.000000,30.523315,33.218380,30.404554,31.852631,32.698574,33.127125,24.309998,4.930517,33.218380,-582.611328,26.611340,47799.140625,29.352133,0.000000,0.744320,inf,0.000000,-0.116735,0.070095,0.820000
9,313,6585,4.618883,189,19.653963,0.000000,18.029139,19.610243,17.558052,18.768646,19.312128,19.590525,8.096527,2.845440,19.610243,-117.610840,29.313892,16657.318359,17.232138,0.000000,0.876777,inf,0.000000,-0.037551,0.065088,0.960000
