0,4328,0.950906,0.95
1,4593,0.9514,0.97
2,2982,0.963307,0.97
3,2294,0.980896,1
4,3480,0.960438,1
5,4560,0.954766,0.95
6,4758,0.950136,0.96
7,1626,0.967478,0.98
8,3812,0.962794,0.97
9,2924,0.950467,0.95
10,3621,0.952789,0.89
11,3074,0.951308,0.93
12,4465,0.962486,0.97
13,3846,0.955313,0.99
14,4760,0.959488,0.95
15,3133,0.960771,0.95
16,3506,0.95291,0.97
17,4919,0.957416,0.98
18,4320,0.952757,1
19,3815,0.951528,0.97
20,1965,0.984069,1
21,2230,0.962564,0.97
22,2857,0.962675,0.98
23,3140,0.957563,0.96
24,2660,0.957558,0.97
25,3161,0.969288,0.99
26,2627,0.965786,0.97
27,2446,0.963473,0.96
28,3796,0.958999,0.96
29,1617,0.968141,1
30,3820,0.96179,1
31,3040,0.953091,0.92
32,2458,0.954375,0.99
33,2714,0.969721,1
34,3117,0.9513,0.93
35,3423,0.955153,0.99
36,3423,0.952078,0.9
37,2054,0.961012,0.98
38,2739,0.954008,0.98
39,1976,0.96411,0.97
40,3067,0.955155,0.98
41,2250,0.955867,0.98
42,2791,0.950556,0.97
43,3834,0.954286,0.93
44,2304,0.964694,0.97
45,2426,0.950656,1
46,2232,0.96151,0.99
47,5260,0.952342,0.96
48,1931,0.965675,0.97
49,1967,0.960341,1
50,2642,0.958666,0.99
51,2355,0.952846,1
52,2081,0.965892,0.93
53,2354,0.96804,1
54,1324,0.954468,0.99
55,1589,0.969689,1
56,2989,0.954564,0.91
57,2362,0.962796,0.95
58,2708,0.959718,1
59,1324,0.959726,0.97
60,3884,0.957632,0.96
61,1605,0.956438,1
62,1324,0.973376,1
63,1979,0.953052,0.95
64,1600,0.952773,1
65,2231,0.966334,0.99
66,1908,0.963023,0.98
67,2292,0.966417,1
68,2040,0.955661,0.98
69,4291,0.957678,0.95
70,1324,0.985797,0.99
71,1894,0.972803,1
72,4176,0.952736,0.92
73,3156,0.966504,0.96
74,2986,0.957549,0.92
75,2715,0.956476,0.95
76,2244,0.956536,0.97
77,2785,0.967559,0.96
78,3310,0.9534,0.97
79,1324,0.955505,0.99
80,2308,0.963802,0.94
81,4137,0.956222,0.97
82,4635,0.958871,1
83,1993,0.96034,1
84,4854,0.961578,0.98
85,2292,0.992643,1
86,1959,0.956842,1
87,1324,0.966582,1
88,1324,0.960665,0.99
89,1616,0.956353,0.94
90,1324,0.987588,0.99
91,2193,0.964311,1
92,3364,0.958441,1
93,2566,0.960598,0.99
94,1324,0.95269,1
95,2682,0.951042,0.98
96,3608,0.950823,0.99
97,3131,0.961431,0.97
98,1324,0.966508,0.99
99,2316,0.956069,0.95
100,2294,0.95778,0.95
101,1631,0.965262,0.98
102,3800,0.953785,0.93
103,2315,0.960961,1
104,1603,0.975893,0.96
105,2833,0.955279,0.98
106,1590,0.975873,0.98
107,1324,0.984512,0.98
108,1324,0.98375,1
109,2470,0.951908,0.99
110,1939,0.960637,0.95
111,3903,0.959014,0.95
112,1324,0.996127,1
113,3479,0.958673,0.99
114,1630,0.96737,0.99
115,3262,0.951673,0.94
116,1324,0.987827,1
117,4645,0.951215,0.95
118,3278,0.957377,1
119,1324,1,1
120,4649,0.958531,0.99
121,4871,0.954981,1
122,3070,0.950986,0.99
123,1901,0.954617,0.99
124,2082,0.953333,0.99
125,2246,0.957615,1
126,4549,0.952268,0.95
127,2465,0.951671,1
128,2336,0.960261,0.98
129,2765,0.956574,0.99
130,4717,0.950132,0.96
131,2778,0.956142,1
132,2952,0.953221,0.97
133,11823,0.914806,0.98
134,1977,0.954329,1
135,3912,0.952698,0.97
136,2477,0.955215,0.97
137,6620,0.953878,1
138,3129,0.958517,1
139,2088,0.95016,0.92
140,5105,0.958288,0.99
141,1888,0.9847,1
142,4164,0.958177,0.96
143,1910,0.980165,0.99
144,2006,0.950544,0.97
145,2713,0.962488,1
146,3529,0.954641,0.99
147,2962,0.950668,0.96
148,2666,0.953537,1
149,2658,0.953502,0.98
150,4238,0.951102,0.89
151,1324,0.967753,1
152,2694,0.962266,1
153,1977,0.95136,0.97
154,4749,0.954044,0.98
155,3660,0.952464,0.9
156,4426,0.956886,0.99
157,3309,0.951839,0.92
158,3636,0.950418,0.92
159,5262,0.957139,0.97
160,4311,0.953955,0.97
161,3159,0.951202,0.98
162,4702,0.950039,0.95
163,3163,0.956425,0.95
164,2355,0.972967,0.97
165,2056,0.957549,0.97
166,3519,0.950274,0.96
167,2734,0.957386,0.95
168,2546,0.960122,0.99
169,1970,0.955003,0.95
170,3695,0.958843,1
171,3802,0.953539,1
172,3946,0.960661,0.97
173,5632,0.952097,0.99
174,2332,0.957563,0.97
175,2644,0.959425,0.98
176,2740,0.962485,0.95
177,2886,0.961518,0.95
178,3526,0.952288,0.97
179,4777,0.952585,1
180,2310,0.951712,0.99
181,3875,0.950276,0.96
182,3109,0.963423,0.97
183,3382,0.961344,0.98
184,2709,0.964175,0.99
185,1324,0.982052,1
186,1997,0.9572,0.98
187,3416,0.959611,0.96
188,3173,0.964525,1
189,2695,0.95772,1
190,1941,0.952507,1
191,4291,0.956473,0.99
192,5490,0.955384,0.96
193,2001,0.95883,0.94
194,4147,0.950174,0.97
195,4434,0.952055,0.95
196,6368,0.95544,0.99
197,3439,0.959914,0.99
198,1633,0.968766,1
199,4390,0.95223,0.94
200,2650,0.956924,0.96
201,2688,0.962854,0.95
202,3813,0.954005,0.97
203,2743,0.976247,0.98
204,2113,0.955523,0.95
205,2703,0.950588,0.98
206,2293,0.968249,1
207,3115,0.974101,0.97
208,1664,0.9511,0.97
209,1606,0.965038,0.95
210,5586,0.950064,0.94
211,2751,0.962042,0.99
212,2340,0.963672,0.99
213,3510,0.951352,0.96
214,4550,0.951128,0.97
215,1677,0.965539,0.97
216,5041,0.951531,0.97
217,3500,0.960926,0.92
218,3146,0.964875,0.9
219,2935,0.951066,0.96
220,3224,0.964897,1
221,3190,0.952908,0.96
222,4729,0.953355,1
223,5055,0.952856,0.98
224,2587,0.951482,0.95
225,5297,0.95445,0.9
226,3587,0.952707,0.87
227,4986,0.954166,0.94
228,3886,0.959675,0.93
229,3225,0.95493,0.98
230,1591,0.992326,0.94
231,2750,0.96677,0.99
232,1884,0.978866,0.99
233,3800,0.954669,0.96
234,3652,0.95188,1
235,2403,0.954888,0.97
236,1972,0.970192,1
237,3403,0.957417,0.99
238,4305,0.958394,0.98
239,3950,0.953662,0.98
240,2304,0.968054,1
241,4401,0.962107,0.98
242,5991,0.95139,0.94
243,3822,0.956528,0.95
244,4335,0.951633,0.95
245,2809,0.964188,1
246,5591,0.95328,0.99
247,2610,0.961183,0.98
248,5552,0.954913,0.95
249,3634,0.959708,0.94
250,4785,0.953322,0.96
251,4653,0.951968,0.93
252,4943,0.952548,1
253,2291,0.973294,0.98
254,5497,0.956143,0.92
255,3186,0.958938,0.96
256,3759,0.959378,0.92
257,5150,0.953136,0.93
258,3209,0.956377,0.96
259,4645,0.952964,0.95
260,3696,0.955491,0.96
261,5366,0.957136,1
262,4674,0.950313,0.9
263,1895,0.969086,1
264,2812,0.95504,0.96
265,1889,0.963333,1
266,2483,0.958822,0.97
267,3257,0.95439,1
268,3984,0.952969,0.94
269,2883,0.953119,0.99
270,3488,0.950581,0.89
271,3429,0.964143,0.96
272,3292,0.952821,0.93
273,2782,0.954839,0.99
274,5466,0.952515,0.93
275,2752,0.966607,1
276,5278,0.953288,0.99
277,4920,0.956179,0.99
278,3780,0.951309,0.93
279,3809,0.951642,0.97
280,2990,0.965443,1
281,3636,0.95153,0.97
282,7343,0.95584,1
283,3190,0.955873,0.94
284,3352,0.960149,0.98
285,5208,0.957412,0.84
286,2828,0.950265,0.98
287,3819,0.956659,0.95
288,2394,0.958684,0.98
289,4542,0.957691,0.98
290,2665,0.952458,1
291,2836,0.953606,0.94
292,3081,0.969176,0.97
293,3187,0.958091,0.91
294,2417,0.95878,0.9
295,3479,0.950136,0.99
296,3013,0.957748,0.93
297,3101,0.968582,0.97
298,4679,0.952209,0.93
299,2821,0.953854,0.98
300,5314,0.951516,0.98
301,2312,0.957395,0.99
302,3830,0.960766,0.98
303,3009,0.9659,0.95
304,5044,0.952105,0.97
305,5212,0.951191,0.93
306,2780,0.962878,0.92
307,5278,0.953527,0.94
308,4418,0.950977,0.94
309,3698,0.958875,0.96
310,5836,0.953748,0.91
311,4960,0.954664,0.92
312,5047,0.953439,0.99
313,4759,0.951974,0.95
314,2436,0.951324,0.99
315,3092,0.963259,0.94
316,3125,0.964727,0.97
317,4946,0.950904,0.96
318,3472,0.953249,0.99
319,3949,0.960867,0.97
320,12986,0.94492,0.99
321,5561,0.954962,0.97
322,3829,0.957207,0.95
323,3430,0.950887,0.94
324,3746,0.958957,0.95
325,5269,0.953234,0.96
326,5348,0.953255,0.94
327,1962,0.970235,1
328,2023,0.952686,0.98
329,3154,0.951456,0.98
330,2598,0.954108,0.98
331,3240,0.95344,0.99
332,3126,0.950332,0.96
333,2774,0.954453,0.98
334,3190,0.957819,0.94
335,3145,0.95334,0.99
336,3849,0.952628,0.98
337,3189,0.955597,1
338,3874,0.952124,0.98
339,2843,0.954011,0.99
340,2808,0.97533,0.98
341,2151,0.972727,0.86
342,3435,0.956598,0.98
343,3768,0.950652,0.94
344,2844,0.959839,0.93
345,4453,0.961025,0.98
346,3090,0.964292,0.99
347,3012,0.956717,0.93
348,4093,0.950723,0.94
349,2955,0.952453,0.98
350,3790,0.962056,0.99
351,2945,0.953149,0.96
352,3411,0.957234,0.96
353,3157,0.963954,0.97
354,3881,0.953853,1
355,3482,0.955059,0.94
356,3101,0.963326,0.98
357,3856,0.952444,0.98
358,3762,0.952069,0.98
359,4857,0.961302,0.98
360,3097,0.969702,1
361,3981,0.95906,0.94
362,4425,0.953463,0.98
363,2673,0.966022,1
364,4064,0.954566,0.99
365,2343,0.951026,0.98
366,3643,0.954854,0.99
367,3388,0.953943,0.97
368,2484,0.957341,0.98
369,3340,0.961517,0.97
370,3734,0.952842,0.94
371,3935,0.952643,0.96
372,3817,0.95235,1
373,2626,0.956501,0.96
374,1690,0.950332,0.95
375,5153,0.952671,0.92
376,3576,0.951235,0.97
377,2345,0.973671,0.99
378,2404,0.953208,0.96
379,4725,0.951817,0.98
380,3243,0.957389,0.95
381,3171,0.965134,0.95
382,4437,0.952547,0.97
383,5097,0.953635,0.99
384,3096,0.953975,0.97
385,4265,0.954208,0.92
386,3905,0.955019,0.96
387,3266,0.956047,0.98
388,4658,0.95642,0.98
389,3387,0.957878,0.97
390,4292,0.954758,0.97
391,3316,0.955199,0.98
392,4217,0.951198,0.94
393,2077,0.951305,0.94
394,2641,0.964439,1
395,4012,0.961254,1
396,3870,0.951747,0.95
397,4673,0.958134,0.99
398,4238,0.955652,0.96
399,1897,0.960541,0.95
400,3155,0.954586,0.99
401,5502,0.953128,0.86
402,6539,0.952091,0.95
403,3799,0.959399,0.98
404,2364,0.963858,0.98
405,3976,0.957545,1
406,3252,0.954066,0.98
407,3899,0.956234,0.98
408,2939,0.961797,0.98
409,2867,0.950776,0.96
410,2761,0.964411,1
411,3767,0.95663,0.97
412,4141,0.956517,0.98
413,4012,0.950173,0.93
414,3818,0.951136,0.93
415,4876,0.955764,0.99
416,2680,0.958198,0.92
417,2777,0.953771,0.9
418,7190,0.952684,0.98
419,3637,0.962357,0.96
420,3377,0.957175,1
421,3819,0.953295,0.99
422,3222,0.963414,0.99
423,3236,0.952329,0.95
424,5055,0.950794,0.95
425,4295,0.952751,0.95
426,2832,0.953756,0.96
427,3277,0.960332,0.96
428,3960,0.954003,0.97
429,5306,0.955592,0.97
430,3204,0.95411,0.96
431,3793,0.951857,0.95
432,3654,0.952088,0.93
433,3890,0.954855,0.97
434,3759,0.953294,0.92
435,3319,0.9623,0.94
436,2998,0.960264,0.98
437,2342,0.960079,0.98
438,4415,0.95317,0.99
439,3401,0.953315,0.95
440,2285,0.963516,1
441,6053,0.950823,0.98
442,1995,0.96537,0.97
443,4179,0.951705,0.99
444,4541,0.952013,0.96
445,3747,0.953008,0.99
446,4542,0.952769,0.93
447,3349,0.959272,0.98
448,4245,0.955843,0.95
449,1680,0.965594,0.99
450,3509,0.950878,0.96
451,3575,0.953294,0.95
452,3848,0.953574,0.92
453,4797,0.954295,0.95
454,4669,0.960008,0.92
455,3328,0.956607,0.94
456,3046,0.952103,0.96
457,2612,0.950056,0.97
458,3470,0.968318,1
459,4425,0.958886,0.98
460,5265,0.958177,1
461,2616,0.958814,0.97
462,1591,0.980392,1
463,1677,0.960169,1
464,1630,0.95575,1
465,2333,0.971509,0.96
466,3585,0.954612,0.92
467,3860,0.950572,0.96
468,1943,0.960724,0.95
469,2351,0.950743,0.96
470,2769,0.951604,0.97
471,3720,0.95126,0.98
472,2708,0.958774,0.92
473,2019,0.954478,0.9
474,3118,0.95755,0.98
475,2337,0.967795,0.98
476,2341,0.964023,0.98
477,2749,0.957019,1
478,1324,0.990471,1
479,2315,0.953419,0.97
480,1324,1,1
481,2739,0.961658,0.97
482,2704,0.952042,0.99
483,3893,0.953095,1
484,1877,0.967791,0.99
485,1632,0.960294,0.99
486,2340,0.959525,0.98
487,1976,0.970487,1
488,3373,0.953187,0.97
489,12719,0.942063,0.98
490,2250,0.95651,0.99
491,3429,0.95656,0.99
492,2288,0.975872,0.97
493,1324,0.982052,0.99
494,3815,0.964582,1
495,2353,0.954139,0.98
496,1646,0.953824,0.99
497,5366,0.954448,0.96
498,1324,0.984908,0.95
499,3770,0.966026,0.99
500,2759,0.957784,0.93
501,4027,0.962134,0.96
502,1614,0.951967,0.99
503,3807,0.966057,0.99
504,2699,0.96365,1
505,2825,0.950845,0.99
506,3146,0.953251,0.92
507,4619,0.950991,0.97
508,4441,0.956932,0.97
509,1971,0.973056,0.98
510,3087,0.953614,0.98
511,3890,0.951698,0.99
512,12761,0.946046,0.99
513,4860,0.957579,0.96
514,1324,0.984908,1
515,3240,0.956341,0.97
516,3954,0.957396,1
517,1324,0.967768,0.96
518,1920,0.971901,1
519,3949,0.951398,0.96
520,3111,0.963292,0.99
521,1324,0.977993,1
522,2917,0.968054,0.99
523,10278,0.923984,1
524,1980,0.956119,0.96
525,2389,0.966458,0.96
526,1986,0.957866,0.99
527,1324,0.961899,0.95
528,4756,0.955687,0.94
529,4683,0.955315,0.98
530,2805,0.976926,0.99
531,3936,0.957519,0.97
532,1324,0.990736,1
533,2593,0.963392,0.99
534,2877,0.954939,0.95
535,2321,0.964182,0.99
536,2720,0.950418,0.95
537,3020,0.96534,0.92
538,4061,0.955294,1
539,3685,0.951085,0.98
540,3030,0.970126,1
541,3791,0.953515,0.99
542,3700,0.957871,0.96
543,1672,0.966548,0.93
544,3232,0.951853,0.95
545,4077,0.958864,0.99
546,2740,0.958487,0.96
547,4101,0.953589,0.94
548,3280,0.954734,0.9
549,4076,0.952201,0.98
550,1988,0.974862,0.97
551,4363,0.954769,0.86
552,2245,0.954895,0.95
553,3823,0.954789,0.94
554,2731,0.958128,0.99
555,2308,0.966115,0.99
556,3172,0.961546,0.94
557,1898,0.971289,0.99
558,3460,0.959575,0.99
559,2416,0.964144,0.97
560,4070,0.956038,0.98
561,2747,0.974348,0.98
562,5868,0.952332,0.97
563,4493,0.953116,0.98
564,2513,0.950328,1
565,5564,0.95314,0.96
566,4788,0.954112,0.98
567,3704,0.955867,0.99
568,5549,0.95121,0.92
569,1324,0.994855,0.97
570,2691,0.955887,0.95
571,2697,0.951813,0.97
572,4747,0.956318,0.98
573,3743,0.959194,0.98
574,3979,0.958682,0.92
575,4848,0.95143,0.97
576,2413,0.954767,0.92
577,2002,0.950167,0.94
578,4874,0.958655,1
579,2331,0.970324,1
580,3761,0.961166,0.96
581,2513,0.970491,1
582,2691,0.972008,0.97
583,3598,0.952016,1
584,3328,0.950612,0.98
585,1945,0.965422,1
586,3708,0.955984,0.97
587,2452,0.957002,0.99
588,5555,0.959045,0.96
589,2403,0.959762,0.95
590,2607,0.952146,0.97
591,2333,0.957174,0.99
592,1915,0.972844,1
593,2735,0.96121,0.97
594,1988,0.968286,0.99
595,2335,0.955456,0.98
596,3489,0.955635,0.98
597,1960,0.958549,1
