qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,760,13462,19.186020,316,36.270206,0.000000,33.215576,35.910137,32.155712,34.724182,35.266674,35.867668,20.700317,4.549760,35.910137,-503.105469,35.189404,84298.117188,31.327814,0.000000,0.863734,-nan,0.000000,-0.079640,0.239134,0.906667
1,761,10205,15.618801,411,17.493122,0.000000,14.571732,15.408521,14.584528,14.939881,15.196731,15.365198,3.365509,1.834532,15.408521,-42.053467,50.383144,16177.564453,14.078528,0.000000,0.804804,inf,0.000000,-0.029189,0.113964,0.973333
2,760,13721,18.085003,228,22.248182,0.000000,21.041882,22.967752,20.495380,21.991472,22.415125,22.766405,9.035797,3.005960,22.967752,-134.629883,30.132359,33884.742188,19.297384,0.000000,0.867369,-nan,0.000000,-0.000721,0.102997,0.986667
3,761,13310,16.381979,372,46.293488,41.651035,44.762184,45.797371,44.300362,45.085617,45.485989,45.772713,0.964600,0.982140,4.146336,-1.179688,1.236634,150346.328125,43.588005,0.899717,0.941558,inf,0.000000,-0.325766,0.112057,0.760000
4,764,9941,14.143944,396,64.289703,0.000000,53.706924,56.729023,53.688309,55.401810,56.157120,56.501297,44.391846,6.662721,56.729023,-2071.671875,53.338341,219661.921875,51.456085,0.000000,0.800378,inf,0.000000,-0.054775,0.102997,0.906667
5,760,13940,15.557051,266,27.733305,0.000000,24.501270,25.861090,24.514467,25.213877,25.554144,25.817799,9.635620,3.104130,25.861090,-200.101562,49.040562,45746.089844,23.759981,0.000000,0.856731,-nan,0.000000,-0.039640,0.102043,0.960000
6,760,11100,13.146877,330,24.911234,0.000000,20.035154,21.785603,19.440626,20.797588,21.294884,21.692562,7.320862,2.705709,21.785603,-110.701172,37.588123,30654.621094,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.100851,1.000000
7,761,13993,14.228106,287,25.818909,0.000000,23.408545,25.238113,23.184948,24.304268,24.827166,25.150429,10.485535,3.238137,25.238113,-182.185547,34.313442,41883.410156,21.688520,0.000000,0.840025,-nan,0.000000,-0.060901,0.118017,0.906667
8,764,10306,12.392998,412,39.434818,0.000000,31.433632,33.608334,31.495420,32.352768,33.266941,33.525963,17.934143,4.234872,33.608334,-430.859375,37.937424,75450.554688,29.352133,0.000000,0.744320,inf,0.000000,-0.071712,0.096083,0.906667
9,760,14198,13.838053,278,19.653963,0.000000,18.649902,20.155756,18.395803,19.336842,19.770504,20.099716,6.179108,2.485781,20.155756,-87.942871,39.438892,26549.847656,17.232138,0.000000,0.876777,inf,0.000000,-0.031351,0.101089,0.973333
10,760,13601,13.101101,307,15.783746,0.000000,14.215350,15.596555,14.050868,14.633644,15.180502,15.531106,3.921646,1.980315,15.596555,-39.397949,32.745804,15449.837891,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.093937,1.000000
11,760,10827,11.694908,232,9.896130,0.000000,9.794537,10.665720,9.484347,10.022856,10.414154,10.635043,1.657082,1.287277,10.665720,-12.526733,41.786842,7319.251953,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.100136,1.000000
12,760,12627,11.615038,233,13.389336,10.899198,12.964550,13.732695,12.645483,13.146412,13.467425,13.681265,0.418427,0.646859,2.833497,-0.301514,0.808480,12637.348633,12.279156,0.814021,0.917085,inf,0.000000,-0.027027,0.101089,0.986667
13,767,15855,14.190197,356,28.126688,22.715822,26.782976,27.641462,26.470442,27.064991,27.367807,27.580948,0.865845,0.930508,4.925640,-1.941406,6.758569,53864.523438,25.981209,0.807625,0.923721,inf,0.000000,-0.235676,0.097990,0.826667
14,760,12065,12.675047,439,84.008217,0.000000,79.105316,82.152824,79.387375,81.018799,81.718513,82.057533,91.009766,9.539904,82.152824,-6642.312500,60.132202,476149.562500,77.946030,0.000000,0.927838,inf,0.000000,-1.000000,0.096083,0.346667
15,760,11899,11.998177,371,42.314434,0.000000,37.216385,39.435085,36.848270,38.049156,39.170025,39.409676,21.791504,4.668137,39.435085,-690.910156,50.948009,105513.812500,35.990238,0.000000,0.850543,-nan,0.000000,-0.066667,0.102997,0.946667
16,761,10809,11.844873,335,35.276150,0.000000,24.950203,27.738617,23.638685,25.958008,26.748674,27.635008,12.238281,3.498326,27.738617,-208.814453,31.703365,47606.320312,22.343245,0.000000,0.633381,-nan,0.000000,0.000000,0.152826,1.000000
17,761,11408,11.907101,294,26.227581,24.553259,28.201056,29.231453,27.807951,28.482521,28.950268,29.186975,0.992188,0.996086,4.678194,-1.634766,2.887119,59721.878906,27.267658,0.936162,1.039656,inf,0.000000,-0.073153,0.093937,0.933333
18,760,13096,12.619019,389,29.608992,0.000000,27.527048,28.787247,27.573986,28.165297,28.460815,28.751860,10.957397,3.310196,28.787247,-278.283203,60.778210,57652.183594,26.933493,0.000000,0.909639,inf,0.000000,-0.298378,0.094891,0.800000
19,760,14066,12.573004,368,25.893391,0.000000,22.614391,23.789772,22.541849,23.257883,23.567757,23.767776,7.838074,2.799656,23.789772,-155.249023,53.863083,38943.660156,21.640827,0.000000,0.835766,inf,0.000000,-0.080000,0.095844,0.920000
20,761,9613,10.605097,246,48.938744,0.000000,33.739056,37.391785,32.930862,34.706444,36.219326,37.273750,22.620605,4.756113,37.391785,-530.066406,31.249237,87070.835938,31.381777,0.000000,0.641246,-nan,0.000000,0.000000,0.098944,1.000000
21,760,13049,11.738062,308,19.715372,0.000000,17.958130,19.053066,17.756897,18.469530,18.753525,18.973110,4.883179,2.209792,19.053066,-77.237305,55.186890,24553.320312,16.971106,0.000000,0.860806,inf,0.000000,-0.011171,0.089884,0.986667
22,760,13411,11.735916,293,13.898810,0.000000,12.782581,13.543102,12.677909,13.110080,13.373872,13.520725,2.540588,1.593922,13.543102,-27.976562,52.223511,12445.122070,12.287301,0.000000,0.884054,inf,0.000000,0.000000,0.094175,1.000000
23,760,5488,8.679152,198,29.136805,0.000000,20.685745,23.297066,19.399391,21.815323,22.735756,23.082037,11.383270,3.373910,23.297066,-146.831055,18.882200,32946.250000,18.657560,0.000000,0.640343,-nan,0.000000,0.000000,0.099897,1.000000
24,760,12837,11.497974,289,35.232601,31.371113,33.457806,34.254738,32.995152,33.651550,34.037041,34.207348,0.472778,0.687589,2.883625,-0.347656,0.778584,83992.320312,32.637596,0.890400,0.926346,inf,0.000000,-0.204685,0.093937,0.840000
25,760,15079,12.593985,356,42.212902,0.000000,37.645020,39.263626,37.487286,38.470139,38.896767,39.159637,20.109497,4.484361,39.263626,-710.843750,63.221794,107794.273438,36.881481,0.000000,0.873702,-nan,0.000000,-1.000000,0.097990,0.733333
26,760,12518,11.482954,313,36.361462,0.000000,30.070330,32.104889,29.673975,31.024670,31.569630,31.984428,15.579529,3.947091,32.104889,-378.558594,42.644917,68985.320312,28.877754,0.000000,0.794186,-nan,0.000000,-0.010090,0.095844,0.973333
27,760,16175,12.797117,398,30.208393,0.000000,29.802540,31.165695,29.762104,30.238453,30.774170,31.074583,12.559753,3.543974,31.165695,-352.667969,63.680496,67556.335938,29.456036,0.000000,0.975094,-nan,0.000000,-1.000000,0.091076,0.653333
28,760,15157,12.071133,400,21.835840,0.000000,21.297655,22.443388,21.056688,21.781681,22.076929,22.426590,6.655609,2.579847,22.443388,-128.943359,58.964939,34518.429688,20.752066,0.000000,0.950367,-nan,0.000000,-0.103063,0.097990,0.893333
29,760,6891,9.009838,234,9.432422,0.000000,9.597132,10.117856,9.497952,9.754331,9.964641,10.077408,1.319054,1.148501,10.117856,-11.767578,62.017815,7006.799316,9.382361,0.000000,0.994693,inf,0.000000,0.000000,0.092983,1.000000
30,763,11244,11.065006,447,55.470047,0.000000,46.821762,49.062050,47.143780,47.938133,48.491039,49.006531,34.897217,5.907387,49.062050,-1415.898438,50.188667,167038.093750,46.507286,0.000000,0.838422,inf,0.000000,-0.180901,0.093937,0.853333
