qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,2630,38312,96.503019,320,36.270206,0.000000,33.158531,35.867668,32.155712,34.648865,35.206367,35.758984,20.479004,4.525373,35.867668,-500.300781,35.742298,83997.539062,31.327814,0.000000,0.863734,-nan,0.000000,-0.034955,0.231981,0.960000
1,2630,28159,86.377144,413,17.493122,0.000000,14.554004,15.367008,14.573750,14.901966,15.180645,15.328641,3.353729,1.831319,15.367008,-41.887695,50.494011,16137.957031,14.078528,0.000000,0.804804,inf,0.000000,0.000000,0.109911,1.000000
2,2630,39379,94.400167,228,22.248182,0.000000,21.041882,22.967752,20.495380,21.991472,22.415125,22.766405,9.035797,3.005960,22.967752,-134.629883,30.132359,33884.742188,19.297384,0.000000,0.867369,-nan,0.000000,-0.000721,0.106096,0.986667
3,2630,36302,89.471817,381,46.293488,0.000000,43.941837,45.712811,43.843109,44.957294,45.317722,45.620281,27.176880,5.213145,45.712811,-1130.515625,64.308502,146854.640625,42.925220,0.000000,0.927241,inf,0.000000,-0.107387,0.101805,0.866667
4,2631,33515,88.704109,397,64.289703,0.000000,53.701492,56.707355,53.688309,55.401810,56.157120,56.470127,44.360840,6.660393,56.707355,-2071.031250,53.393116,219615.843750,51.456085,0.000000,0.800378,inf,0.000000,-0.050090,0.102043,0.920000
5,2630,41362,89.493990,267,27.733305,0.000000,24.498671,25.851637,24.514467,25.213877,25.554144,25.768583,9.628906,3.103048,25.851637,-200.031250,49.088997,45736.035156,23.759981,0.000000,0.856731,-nan,0.000000,-0.034595,0.100136,0.973333
6,2630,36666,87.244987,330,24.911234,0.000000,20.035154,21.785603,19.440626,20.797588,21.294884,21.692562,7.320862,2.705709,21.785603,-110.701172,37.588123,30654.621094,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.093937,1.000000
7,2630,41203,89.202166,294,25.818909,0.000000,23.364620,25.131941,23.184948,24.298452,24.800650,25.035816,10.356567,3.218162,25.131941,-181.109375,34.945827,41719.652344,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.108004,1.000000
8,2632,36118,85.577011,416,39.434818,0.000000,31.389486,33.525963,31.495420,32.339413,33.215950,33.509220,17.788757,4.217672,33.525963,-428.871094,38.366459,75231.648438,29.352133,0.000000,0.744320,inf,0.000000,-0.024865,0.092983,0.960000
9,2631,40022,88.624001,280,19.653963,0.000000,18.606628,20.107185,18.340961,19.312128,19.653963,20.031807,6.152039,2.480330,20.107185,-87.245117,39.409206,26426.900391,17.232138,0.000000,0.876777,inf,0.000000,0.000000,0.099182,1.000000
10,2630,39468,86.563826,307,15.783746,0.000000,14.215350,15.596555,14.050868,14.633644,15.180502,15.531106,3.921646,1.980315,15.596555,-39.397949,32.745804,15449.837891,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.090122,1.000000
11,2630,31934,82.706928,232,9.896130,0.000000,9.794537,10.665720,9.484347,10.022856,10.414154,10.635043,1.657082,1.287277,10.665720,-12.526733,41.786842,7319.251953,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.094891,1.000000
12,2630,42312,86.765051,233,13.389336,10.899198,12.964550,13.732695,12.645483,13.146412,13.467425,13.681265,0.418427,0.646859,2.833497,-0.301514,0.808480,12637.348633,12.279156,0.814021,0.917085,inf,0.000000,-0.027027,0.093937,0.986667
13,2630,43714,91.835022,366,28.126688,0.000000,26.290684,27.524649,26.240164,26.929888,27.197889,27.416718,10.153259,3.186418,27.524649,-243.072266,58.836498,52601.500000,25.748383,0.000000,0.915443,inf,0.000000,-0.032793,0.101805,0.960000
14,2630,36941,89.246988,473,84.008217,0.000000,78.100189,81.227165,78.247017,79.899796,80.810867,81.137314,88.898926,9.428622,81.227165,-6385.437500,59.849915,464140.375000,76.441917,0.000000,0.909934,inf,0.000000,-1.000000,0.096798,0.560000
15,2630,36211,86.271048,374,42.314434,0.000000,37.159023,39.410538,36.848270,37.986652,39.059704,39.378407,21.649902,4.652946,39.410538,-687.554688,51.319832,105183.218750,35.990238,0.000000,0.850543,-nan,0.000000,-0.024865,0.099897,0.986667
16,2634,34566,85.879803,335,35.276150,0.000000,24.950203,27.738617,23.638685,25.958008,26.748674,27.635008,12.238281,3.498326,27.738617,-208.814453,31.703365,47606.320312,22.343245,0.000000,0.633381,-nan,0.000000,0.000000,0.103951,1.000000
17,2630,32938,83.526134,296,26.227581,24.553259,28.184359,29.204027,27.807951,28.482521,28.906700,29.167694,0.968567,0.984158,4.650768,-1.615234,3.033795,59649.500000,27.267658,0.936162,1.039656,inf,0.000000,-0.048288,0.090837,0.960000
18,2630,36468,86.570978,396,29.608992,0.000000,27.349014,28.694212,27.490494,28.057865,28.359581,28.637110,11.000732,3.316735,28.694212,-273.267578,58.672352,56922.699219,26.564178,0.000000,0.897166,inf,0.000000,-0.136577,0.103951,0.893333
19,2630,40793,88.341951,372,25.893391,0.000000,22.550642,23.767776,22.534325,23.211903,23.527149,23.719173,7.808380,2.794348,23.767776,-153.897461,53.651665,38725.488281,21.611578,0.000000,0.834637,inf,0.000000,-0.006126,0.095129,0.973333
20,2631,34189,84.864855,246,48.938744,0.000000,33.739056,37.391785,32.930862,34.706444,36.219326,37.273750,22.620605,4.756113,37.391785,-530.066406,31.249237,87070.835938,31.381777,0.000000,0.641246,-nan,0.000000,0.000000,0.093937,1.000000
21,2630,38302,85.593939,308,19.715372,0.000000,17.958130,19.053066,17.756897,18.469530,18.753525,18.973110,4.883179,2.209792,19.053066,-77.237305,55.186890,24553.320312,16.971106,0.000000,0.860806,inf,0.000000,-0.011171,0.091076,0.986667
22,2630,38079,86.951971,293,13.898810,0.000000,12.782581,13.543102,12.677909,13.110080,13.373872,13.520725,2.540588,1.593922,13.543102,-27.976562,52.223511,12445.122070,12.287301,0.000000,0.884054,inf,0.000000,0.000000,0.097036,1.000000
23,2630,17846,73.122978,198,29.136805,0.000000,20.685745,23.297066,19.399391,21.815323,22.735756,23.082037,11.383270,3.373910,23.297066,-146.831055,18.882200,32946.250000,18.657560,0.000000,0.640343,-nan,0.000000,0.000000,0.092983,1.000000
24,2630,37723,86.014032,293,35.232601,30.980085,33.368473,34.207348,32.950310,33.547310,33.984653,34.150791,0.542480,0.736533,3.227262,-0.464844,0.964831,83549.804688,32.530952,0.879302,0.923320,inf,0.000000,-0.115315,0.101089,0.893333
25,2630,43835,91.513157,368,42.212902,0.000000,37.510628,39.054955,37.301739,38.246578,38.757656,39.000629,19.891968,4.460041,39.054955,-703.207031,63.718201,107020.437500,36.825302,0.000000,0.872371,-nan,0.000000,-0.238198,0.095844,0.840000
26,2630,36816,85.788012,315,36.361462,0.000000,30.061308,32.053082,29.673975,31.024670,31.569630,31.929369,15.546387,3.942891,32.053082,-378.226562,42.782425,68942.148438,28.877754,0.000000,0.794186,-nan,0.000000,0.000000,0.115871,1.000000
27,2630,45395,91.089010,416,30.208393,0.000000,29.565582,30.854473,29.736624,30.192959,30.535892,30.786606,12.488708,3.533937,30.854473,-344.609375,62.327736,66495.929688,29.015091,0.000000,0.960498,-nan,0.000000,-0.200721,0.105143,0.826667
28,2630,42375,88.279009,408,21.835840,0.000000,21.241085,22.364868,21.050489,21.779060,22.042246,22.296181,6.583618,2.565856,22.364868,-127.931641,59.655109,34332.546875,20.751431,0.000000,0.950338,-nan,0.000000,-0.025586,0.104904,0.986667
29,2632,26494,79.078913,234,9.432422,0.000000,9.597132,10.117856,9.497952,9.754331,9.964641,10.077408,1.319054,1.148501,10.117856,-11.767578,62.017815,7006.799316,9.382361,0.000000,0.994693,inf,0.000000,0.000000,0.092983,1.000000
