qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,281,5143,6.046057,309,36.270206,0.000000,33.358608,36.270206,32.712154,34.741474,35.462158,36.105598,21.066650,4.589842,36.270206,-510.363281,34.533875,85039.757812,31.412670,0.000000,0.866074,-nan,0.000000,-0.176216,0.257015,0.840000
1,287,4491,5.167007,410,17.493122,0.000000,14.577731,15.411362,14.584528,14.939881,15.209465,15.366121,3.372803,1.836519,15.411362,-42.106445,50.240429,16191.228516,14.078528,0.000000,0.804804,inf,0.000000,-0.042162,0.102997,0.960000
2,280,5189,5.423069,222,22.248182,0.000000,21.107523,23.087406,20.495380,22.069056,22.496063,22.968988,9.193085,3.032010,23.087406,-136.074219,29.436596,34104.046875,19.297384,0.000000,0.867369,-nan,0.000000,-0.059459,0.090122,0.920000
3,280,5622,5.495787,353,46.293488,41.651035,45.087170,46.142235,44.556362,45.384449,45.776154,46.071598,0.933960,0.966416,4.491199,-1.218750,1.840755,152534.015625,43.975716,0.899717,0.949933,inf,0.000000,-1.000000,0.087023,0.560000
4,287,4425,4.698038,392,64.289703,0.000000,53.780064,56.764469,53.688309,55.556065,56.178856,56.729023,44.661865,6.682953,56.764469,-2080.500000,52.964134,220271.781250,51.456085,0.000000,0.800378,inf,0.000000,-0.101982,0.091076,0.866667
5,281,5937,5.551100,260,27.733305,0.000000,24.548180,25.960434,24.576876,25.273424,25.635906,25.934084,9.722412,3.118078,25.960434,-201.307617,48.513710,45925.164062,23.759981,0.000000,0.856731,-nan,0.000000,-0.105946,0.088930,0.880000
6,284,3393,3.659964,329,24.911234,0.000000,20.044750,21.791315,19.440626,20.797588,21.318958,21.773733,7.347626,2.710650,21.791315,-110.857910,37.374401,30685.472656,18.620991,0.000000,0.747494,-nan,0.000000,-0.009730,0.086069,0.986667
7,280,5559,4.716873,279,25.818909,0.000000,23.463161,25.349291,23.184948,24.391579,24.856953,25.307150,10.643188,3.262390,25.349291,-183.554688,33.575069,42087.234375,21.688520,0.000000,0.840025,-nan,0.000000,-0.145225,0.097036,0.826667
8,286,4546,4.312038,404,39.434818,0.000000,31.509172,33.676758,31.495420,32.699921,33.346226,33.629211,18.156616,4.261058,33.676758,-434.388672,37.339066,75823.843750,29.352133,0.000000,0.744320,inf,0.000000,-0.149189,0.091076,0.853333
9,280,5905,4.862785,276,19.653963,0.000000,18.667572,20.202511,18.395803,19.336842,19.806274,20.107185,6.221649,2.494323,20.202511,-88.191406,39.024193,26602.492188,17.232138,0.000000,0.876777,inf,0.000000,-0.053694,0.113010,0.946667
10,280,5632,4.706144,307,15.783746,0.000000,14.215350,15.596555,14.050868,14.633644,15.180502,15.531106,3.921646,1.980315,15.596555,-39.397949,32.745804,15449.837891,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.085115,1.000000
11,280,4549,3.684998,232,9.896130,0.000000,9.794537,10.665720,9.484347,10.022856,10.414154,10.635043,1.657082,1.287277,10.665720,-12.526733,41.786842,7319.251953,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.087976,1.000000
