qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,350,6442,5.765915,311,36.270206,0.000000,33.324104,36.192001,32.712154,34.741474,35.336632,36.014679,20.910889,4.572843,36.192001,-508.734375,34.930801,84855.515625,31.412670,0.000000,0.866074,-nan,0.000000,-0.143784,0.230074,0.866667
1,355,5347,5.061865,410,17.493122,0.000000,14.577731,15.411362,14.584528,14.939881,15.209465,15.366121,3.372803,1.836519,15.411362,-42.106445,50.240429,16191.228516,14.078528,0.000000,0.804804,inf,0.000000,-0.042162,0.097990,0.960000
2,351,6581,5.465984,223,22.248182,0.000000,21.107376,23.076511,20.495380,22.069056,22.496063,22.968988,9.192627,3.031934,23.076511,-136.076172,29.439651,34103.546875,19.297384,0.000000,0.867369,-nan,0.000000,-0.059099,0.091791,0.920000
3,350,6852,5.512953,356,46.293488,41.651035,45.043293,46.096771,44.476086,45.364140,45.760529,46.024830,0.930786,0.964773,4.445736,-1.187500,1.638294,152237.171875,43.843109,0.899717,0.947069,inf,0.000000,-1.000000,0.092030,0.573333
4,358,5353,5.211115,393,64.289703,0.000000,53.740807,56.761284,53.688309,55.426464,56.172886,56.707355,44.541748,6.673960,56.761284,-2075.609375,53.101765,219946.203125,51.456085,0.000000,0.800378,inf,0.000000,-0.078559,0.095844,0.880000
5,350,7150,5.774975,262,27.733305,0.000000,24.534634,25.952175,24.576876,25.252090,25.588795,25.861090,9.692871,3.113338,25.952175,-200.972656,48.713364,45873.082031,23.759981,0.000000,0.856731,-nan,0.000000,-0.084324,0.095129,0.906667
6,350,4273,4.170895,329,24.911234,0.000000,20.044750,21.791315,19.440626,20.797588,21.318958,21.773733,7.347626,2.710650,21.791315,-110.857910,37.374401,30685.472656,18.620991,0.000000,0.747494,-nan,0.000000,-0.009730,0.096083,0.986667
7,350,6966,5.443096,284,25.818909,0.000000,23.437803,25.298441,23.184948,24.365507,24.849646,25.233164,10.564453,3.250300,25.298441,-182.939453,33.952015,41992.128906,21.688520,0.000000,0.840025,-nan,0.000000,-0.099459,0.101089,0.880000
8,356,5608,4.921913,406,39.434818,0.000000,31.497038,33.672260,31.495420,32.699921,33.310669,33.608334,18.114929,4.256164,33.672260,-433.843750,37.460033,75763.375000,29.352133,0.000000,0.744320,inf,0.000000,-0.133333,0.093937,0.866667
9,350,7347,5.506992,277,19.653963,0.000000,18.659452,20.192829,18.395803,19.336842,19.775597,20.106585,6.201599,2.490301,20.192829,-88.077637,39.220200,26578.257812,17.232138,0.000000,0.876777,inf,0.000000,-0.043243,0.097990,0.960000
10,350,7036,5.249977,307,15.783746,0.000000,14.215350,15.596555,14.050868,14.633644,15.180502,15.531106,3.921646,1.980315,15.596555,-39.397949,32.745804,15449.837891,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.089884,1.000000
11,350,5420,4.521132,232,9.896130,0.000000,9.794537,10.665720,9.484347,10.022856,10.414154,10.635043,1.657082,1.287277,10.665720,-12.526733,41.786842,7319.251953,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.096083,1.000000
12,350,6118,4.468918,233,13.389336,10.899198,12.964550,13.732695,12.645483,13.146412,13.467425,13.681265,0.418427,0.646859,2.833497,-0.301514,0.808480,12637.348633,12.279156,0.814021,0.917085,inf,0.000000,-0.027027,0.093937,0.986667
13,351,7927,5.486965,343,28.126688,22.715822,26.886766,27.821230,26.717939,27.096714,27.441584,27.783230,0.941772,0.970450,5.105408,-2.107422,6.283284,54287.996094,25.981209,0.807625,0.923721,inf,0.000000,-1.000000,0.087976,0.733333
14,354,6059,4.808187,410,84.008217,75.397537,80.953766,82.857399,79.899796,81.615845,82.304085,82.707253,3.284180,1.812231,7.459862,-7.375000,0.799304,491759.718750,78.558235,0.897502,0.935126,inf,0.000000,-1.000000,0.100136,0.253333
