qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,720,12840,14.459133,316,36.270206,0.000000,33.215576,35.910137,32.155712,34.724182,35.266674,35.867668,20.700317,4.549760,35.910137,-503.105469,35.189404,84298.117188,31.327814,0.000000,0.863734,-nan,0.000000,-0.079640,0.229836,0.906667
1,721,9700,12.057781,411,17.493122,0.000000,14.571732,15.408521,14.584528,14.939881,15.196731,15.365198,3.365509,1.834532,15.408521,-42.053467,50.383144,16177.564453,14.078528,0.000000,0.804804,inf,0.000000,-0.029189,0.100136,0.973333
2,720,13043,12.987137,228,22.248182,0.000000,21.041882,22.967752,20.495380,21.991472,22.415125,22.766405,9.035797,3.005960,22.967752,-134.629883,30.132359,33884.742188,19.297384,0.000000,0.867369,-nan,0.000000,-0.000721,0.097036,0.986667
3,723,12750,12.809992,371,46.293488,41.651035,44.772205,45.836994,44.300362,45.098629,45.496288,45.776154,0.978394,0.989138,4.185959,-1.203125,1.187516,150414.656250,43.588005,0.899717,0.941558,inf,0.000000,-0.343423,0.102997,0.746667
4,725,9575,11.018991,396,64.289703,0.000000,53.706924,56.729023,53.688309,55.401810,56.157120,56.501297,44.391846,6.662721,56.729023,-2071.671875,53.338341,219661.921875,51.456085,0.000000,0.800378,inf,0.000000,-0.054775,0.087976,0.906667
5,720,13300,12.161016,265,27.733305,0.000000,24.521128,25.892054,24.576876,25.252090,25.557495,25.823576,9.660767,3.108177,25.892054,-200.634766,48.939735,45820.984375,23.759981,0.000000,0.856731,-nan,0.000000,-0.061982,0.088930,0.946667
6,721,10524,10.900021,330,24.911234,0.000000,20.035154,21.785603,19.440626,20.797588,21.294884,21.692562,7.320862,2.705709,21.785603,-110.701172,37.588123,30654.621094,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.097990,1.000000
7,720,13366,11.829138,287,25.818909,0.000000,23.408545,25.238113,23.184948,24.304268,24.827166,25.150429,10.485535,3.238137,25.238113,-182.185547,34.313442,41883.410156,21.688520,0.000000,0.840025,-nan,0.000000,-0.060901,0.097990,0.906667
8,725,9808,10.358095,412,39.434818,0.000000,31.433632,33.608334,31.495420,32.352768,33.266941,33.525963,17.934143,4.234872,33.608334,-430.859375,37.937424,75450.554688,29.352133,0.000000,0.744320,inf,0.000000,-0.071712,0.090122,0.906667
9,720,13526,11.480808,278,19.653963,0.000000,18.649902,20.155756,18.395803,19.336842,19.770504,20.099716,6.179108,2.485781,20.155756,-87.942871,39.438892,26549.847656,17.232138,0.000000,0.876777,inf,0.000000,-0.031351,0.092030,0.973333
10,720,13019,11.412859,307,15.783746,0.000000,14.215350,15.596555,14.050868,14.633644,15.180502,15.531106,3.921646,1.980315,15.596555,-39.397949,32.745804,15449.837891,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.087976,1.000000
11,720,10338,10.211945,232,9.896130,0.000000,9.794537,10.665720,9.484347,10.022856,10.414154,10.635043,1.657082,1.287277,10.665720,-12.526733,41.786842,7319.251953,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.087023,1.000000
12,720,11930,10.242939,233,13.389336,10.899198,12.964550,13.732695,12.645483,13.146412,13.467425,13.681265,0.418427,0.646859,2.833497,-0.301514,0.808480,12637.348633,12.279156,0.814021,0.917085,inf,0.000000,-0.027027,0.088930,0.986667
13,721,15034,11.954784,351,28.126688,22.715822,26.817316,27.771727,26.648447,27.078318,27.403421,27.675995,0.901428,0.949436,5.055904,-1.976562,6.377412,54005.242188,25.981209,0.807625,0.923721,inf,0.000000,-0.292613,0.092983,0.786667
14,721,11512,10.859966,433,84.008217,0.000000,79.429504,82.270599,79.682999,81.035553,81.820457,82.165909,88.136719,9.388116,82.270599,-6677.062500,65.323647,479788.718750,77.986717,0.000000,0.928322,inf,0.000000,-1.000000,0.092030,0.320000
15,720,11316,10.297060,371,42.314434,0.000000,37.216385,39.435085,36.848270,38.049156,39.170025,39.409676,21.791504,4.668137,39.435085,-690.910156,50.948009,105513.812500,35.990238,0.000000,0.850543,-nan,0.000000,-0.066667,0.105143,0.946667
