qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,190,3462,2.293110,304,36.270206,0.000000,33.409595,36.410305,32.712154,34.866123,35.635574,36.270275,21.312988,4.616599,36.410305,-512.695312,33.908627,85313.554688,31.412670,0.000000,0.866074,-nan,0.000000,-1.000000,0.243902,0.813333
1,197,3366,2.220154,408,17.493122,0.000000,14.592697,15.415389,14.584528,14.944250,15.252902,15.385215,3.389206,1.840980,15.415389,-42.243896,49.948078,16225.201172,14.078528,0.000000,0.804804,inf,0.000000,-0.075315,0.095844,0.933333
2,190,3453,2.069950,220,22.248182,0.000000,21.130333,23.137838,20.495380,22.069056,22.596321,22.990276,9.264130,3.043703,23.137838,-136.535156,29.089966,34181.632812,19.297384,0.000000,0.867369,-nan,0.000000,-0.085766,0.091076,0.893333
3,198,4229,2.434015,345,46.293488,41.651035,45.198544,46.263496,44.766785,45.537148,45.868286,46.185642,0.977295,0.988582,4.612461,-1.328125,2.081521,153291.421875,44.024364,0.899717,0.950984,inf,0.000000,-1.000000,0.091076,0.493333
4,199,3223,2.161980,389,64.289703,0.000000,53.826004,57.032551,53.688309,55.579563,56.243408,56.761284,44.891113,6.700083,57.032551,-2085.812500,52.585785,220659.734375,51.456085,0.000000,0.800378,inf,0.000000,-0.144865,0.102997,0.826667
5,191,4171,2.369881,257,27.733305,0.000000,24.597111,26.030533,24.612169,25.303675,25.669250,25.958502,9.756653,3.123564,26.030533,-202.617188,48.569801,46108.089844,23.902199,0.000000,0.861859,-nan,0.000000,-0.154955,0.097990,0.840000
6,196,2573,1.841068,328,24.911234,0.000000,20.077320,21.855587,19.545866,20.807030,21.337349,21.778147,7.384979,2.717532,21.855587,-111.497070,37.235249,30786.281250,18.620991,0.000000,0.747494,-nan,0.000000,-0.030991,0.097036,0.973333
7,190,3666,2.118111,273,25.818909,0.000000,23.509682,25.444437,23.184948,24.439589,25.035816,25.376997,10.784058,3.283909,25.444437,-184.714844,32.926086,42261.687500,21.688520,0.000000,0.840025,-nan,0.000000,-1.000000,0.099897,0.773333
8,196,3204,1.967192,399,39.434818,0.000000,31.544584,33.853302,31.495420,32.699921,33.443607,33.728077,18.295898,4.277370,33.853302,-435.919922,36.915234,76001.750000,29.352133,0.000000,0.744320,inf,0.000000,-0.212973,0.089169,0.786667
9,190,4074,2.237082,270,19.653963,0.000000,18.719868,20.320168,18.575424,19.392693,19.852394,20.221523,6.325104,2.514976,20.320168,-88.980957,38.132534,26756.890625,17.232138,0.000000,0.876777,inf,0.000000,-0.112793,0.091791,0.880000
