qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,2440,36162,83.547115,320,36.270206,0.000000,33.158531,35.867668,32.155712,34.648865,35.206367,35.758984,20.479004,4.525373,35.867668,-500.300781,35.742298,83997.539062,31.327814,0.000000,0.863734,-nan,0.000000,-0.034955,0.244856,0.960000
1,2440,26480,75.145006,413,17.493122,0.000000,14.554004,15.367008,14.573750,14.901966,15.180645,15.328641,3.353729,1.831319,15.367008,-41.887695,50.494011,16137.957031,14.078528,0.000000,0.804804,inf,0.000000,0.000000,0.131130,1.000000
2,2440,37109,79.293966,228,22.248182,0.000000,21.041882,22.967752,20.495380,21.991472,22.415125,22.766405,9.035797,3.005960,22.967752,-134.629883,30.132359,33884.742188,19.297384,0.000000,0.867369,-nan,0.000000,-0.000721,0.122070,0.986667
3,2440,34120,77.809095,381,46.293488,0.000000,43.941837,45.712811,43.843109,44.957294,45.317722,45.620281,27.176880,5.213145,45.712811,-1130.515625,64.308502,146854.640625,42.925220,0.000000,0.927241,inf,0.000000,-0.107387,0.133038,0.866667
4,2443,31191,77.136993,397,64.289703,0.000000,53.701492,56.707355,53.688309,55.401810,56.157120,56.470127,44.360840,6.660393,56.707355,-2071.031250,53.393116,219615.843750,51.456085,0.000000,0.800378,inf,0.000000,-0.050090,0.128031,0.920000
5,2440,38786,78.348875,267,27.733305,0.000000,24.498671,25.851637,24.514467,25.213877,25.554144,25.768583,9.628906,3.103048,25.851637,-200.031250,49.088997,45736.035156,23.759981,0.000000,0.856731,-nan,0.000000,-0.034595,0.115871,0.973333
6,2440,34466,75.318813,330,24.911234,0.000000,20.035154,21.785603,19.440626,20.797588,21.294884,21.692562,7.320862,2.705709,21.785603,-110.701172,37.588123,30654.621094,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.100851,1.000000
7,2440,38542,78.325987,294,25.818909,0.000000,23.364620,25.131941,23.184948,24.298452,24.800650,25.035816,10.356567,3.218162,25.131941,-181.109375,34.945827,41719.652344,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.111818,1.000000
8,2442,33583,75.233936,416,39.434818,0.000000,31.389486,33.525963,31.495420,32.339413,33.215950,33.509220,17.788757,4.217672,33.525963,-428.871094,38.366459,75231.648438,29.352133,0.000000,0.744320,inf,0.000000,-0.024865,0.103951,0.960000
9,2440,37566,76.553822,280,19.653963,0.000000,18.606628,20.107185,18.340961,19.312128,19.653963,20.031807,6.152039,2.480330,20.107185,-87.245117,39.409206,26426.900391,17.232138,0.000000,0.876777,inf,0.000000,0.000000,0.101805,1.000000
10,2440,37288,76.334953,307,15.783746,0.000000,14.215350,15.596555,14.050868,14.633644,15.180502,15.531106,3.921646,1.980315,15.596555,-39.397949,32.745804,15449.837891,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.099182,1.000000
11,2440,29908,71.705103,232,9.896130,0.000000,9.794537,10.665720,9.484347,10.022856,10.414154,10.635043,1.657082,1.287277,10.665720,-12.526733,41.786842,7319.251953,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.097990,1.000000
12,2440,39714,77.501059,233,13.389336,10.899198,12.964550,13.732695,12.645483,13.146412,13.467425,13.681265,0.418427,0.646859,2.833497,-0.301514,0.808480,12637.348633,12.279156,0.814021,0.917085,inf,0.000000,-0.027027,0.114918,0.986667
13,2440,41347,78.031063,364,28.126688,22.715822,26.667021,27.540850,26.294353,26.986202,27.265453,27.441584,0.832947,0.912659,4.825027,-1.726562,6.291139,53397.222656,25.759161,0.807625,0.915826,inf,0.000000,-0.078198,0.096083,0.933333
14,2440,34650,76.783895,469,84.008217,0.000000,78.239594,81.452187,78.335526,79.919533,80.850296,81.227165,88.812012,9.424012,81.452187,-6419.750000,60.426445,465768.468750,76.553726,0.000000,0.911265,inf,0.000000,-1.000000,0.107050,0.533333
15,2440,33726,75.813055,374,42.314434,0.000000,37.159023,39.410538,36.848270,37.986652,39.059704,39.378407,21.649902,4.652946,39.410538,-687.554688,51.319832,105183.218750,35.990238,0.000000,0.850543,-nan,0.000000,-0.024865,0.103951,0.986667
16,2441,32405,74.991941,335,35.276150,0.000000,24.950203,27.738617,23.638685,25.958008,26.748674,27.635008,12.238281,3.498326,27.738617,-208.814453,31.703365,47606.320312,22.343245,0.000000,0.633381,-nan,0.000000,0.000000,0.101089,1.000000
17,2440,30735,73.591948,296,26.227581,24.553259,28.184359,29.204027,27.807951,28.482521,28.906700,29.167694,0.968567,0.984158,4.650768,-1.615234,3.033795,59649.500000,27.267658,0.936162,1.039656,inf,0.000000,-0.048288,0.092983,0.960000
18,2440,34394,77.316046,396,29.608992,0.000000,27.349014,28.694212,27.490494,28.057865,28.359581,28.637110,11.000732,3.316735,28.694212,-273.267578,58.672352,56922.699219,26.564178,0.000000,0.897166,inf,0.000000,-0.136577,0.100136,0.893333
19,2441,38400,76.947927,372,25.893391,0.000000,22.550642,23.767776,22.534325,23.211903,23.527149,23.719173,7.808380,2.794348,23.767776,-153.897461,53.651665,38725.488281,21.611578,0.000000,0.834637,inf,0.000000,-0.006126,0.104189,0.973333
20,2440,31763,73.941946,246,48.938744,0.000000,33.739056,37.391785,32.930862,34.706444,36.219326,37.273750,22.620605,4.756113,37.391785,-530.066406,31.249237,87070.835938,31.381777,0.000000,0.641246,-nan,0.000000,0.000000,0.096083,1.000000
