qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,230,4288,3.576994,308,36.270206,0.000000,33.379223,36.270275,32.712154,34.866123,35.486095,36.180862,21.154541,4.599407,36.270275,-511.390625,34.319275,85149.523438,31.412670,0.000000,0.866074,-nan,0.000000,-0.196036,0.236034,0.826667
1,237,3835,3.432989,409,17.493122,0.000000,14.584565,15.414567,14.584528,14.940803,15.247539,15.367008,3.380707,1.838670,15.414567,-42.168213,50.093586,16206.767578,14.078528,0.000000,0.804804,inf,0.000000,-0.056937,0.099182,0.946667
2,230,4195,3.428936,220,22.248182,0.000000,21.130333,23.137838,20.495380,22.069056,22.596321,22.990276,9.264130,3.043703,23.137838,-136.535156,29.089966,34181.632812,19.297384,0.000000,0.867369,-nan,0.000000,-0.085766,0.090122,0.893333
3,230,4735,3.568888,350,46.293488,41.651035,45.111420,46.185642,44.556362,45.413006,45.797371,46.124809,0.965454,0.982575,4.534607,-1.226562,1.713585,152700.421875,43.975716,0.899717,0.949933,inf,0.000000,-1.000000,0.088930,0.546667
4,239,3760,3.247976,391,64.289703,0.000000,53.796124,56.813198,53.688309,55.556065,56.206135,56.729664,44.739746,6.688777,56.813198,-2082.375000,52.836914,220407.203125,51.456085,0.000000,0.800378,inf,0.000000,-0.118198,0.089884,0.853333
5,233,4996,3.617048,258,27.733305,0.000000,24.560356,26.000330,24.576876,25.273424,25.665009,25.952175,9.751160,3.122685,26.000330,-201.609375,48.314201,45972.171875,23.759981,0.000000,0.856731,-nan,0.000000,-0.125766,0.090122,0.853333
6,235,2899,2.635002,329,24.911234,0.000000,20.044750,21.791315,19.440626,20.797588,21.318958,21.773733,7.347626,2.710650,21.791315,-110.857910,37.374401,30685.472656,18.620991,0.000000,0.747494,-nan,0.000000,-0.009730,0.089169,0.986667
7,230,4629,3.420115,278,25.818909,0.000000,23.475203,25.351257,23.184948,24.391579,24.914263,25.311758,10.677551,3.267652,25.351257,-183.859375,33.418415,42132.203125,21.688520,0.000000,0.840025,-nan,0.000000,-0.163604,0.100851,0.813333
8,236,3775,3.172874,401,39.434818,0.000000,31.526073,33.757153,31.495420,32.699921,33.413589,33.672260,18.224426,4.269008,33.757153,-435.115234,37.130508,75908.828125,29.352133,0.000000,0.744320,inf,0.000000,-0.183423,0.088930,0.813333
9,230,4903,3.496170,273,19.653963,0.000000,18.685297,20.253775,18.395803,19.336842,19.830496,20.192829,6.266663,2.503330,20.253775,-88.438965,38.586960,26655.523438,17.232138,0.000000,0.876777,inf,0.000000,-0.076757,0.091791,0.920000
10,230,4672,3.236055,305,15.783746,0.000000,14.223064,15.612456,14.050868,14.633644,15.188993,15.542346,3.939911,1.984921,15.612456,-39.458496,32.498001,15467.660156,12.717969,0.000000,0.805764,inf,0.000000,-0.011892,0.087023,0.973333
