qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,660,11831,13.120174,314,36.270206,0.000000,33.219604,36.064114,32.155712,34.724182,35.266674,35.867668,20.722412,4.552187,36.064114,-503.265625,35.127537,84319.835938,31.327814,0.000000,0.863734,-nan,0.000000,-0.082883,0.266790,0.906667
1,661,9036,9.340048,411,17.493122,0.000000,14.571732,15.408521,14.584528,14.939881,15.196731,15.365198,3.365509,1.834532,15.408521,-42.053467,50.383144,16177.564453,14.078528,0.000000,0.804804,inf,0.000000,-0.029189,0.113010,0.973333
2,660,11991,10.447979,228,22.248182,0.000000,21.041882,22.967752,20.495380,21.991472,22.415125,22.766405,9.035797,3.005960,22.967752,-134.629883,30.132359,33884.742188,19.297384,0.000000,0.867369,-nan,0.000000,-0.000721,0.154972,0.986667
3,661,11797,15.308857,370,46.293488,41.651035,44.782135,45.843918,44.300362,45.116165,45.537148,45.787151,0.992676,0.996331,4.192883,-1.234375,1.140281,150482.421875,43.588005,0.899717,0.941558,inf,0.000000,-0.360721,0.187159,0.733333
4,665,8891,13.854027,396,64.289703,0.000000,53.706924,56.729023,53.688309,55.401810,56.157120,56.501297,44.391846,6.662721,56.729023,-2071.671875,53.338341,219661.921875,51.456085,0.000000,0.800378,inf,0.000000,-0.054775,0.166178,0.906667
5,660,12408,14.724016,264,27.733305,0.000000,24.529119,25.934084,24.576876,25.252090,25.588795,25.834425,9.678467,3.111023,25.934084,-200.836914,48.818626,45851.710938,23.759981,0.000000,0.856731,-nan,0.000000,-0.074234,0.371933,0.933333
6,662,9494,14.383078,330,24.911234,0.000000,20.035154,21.785603,19.440626,20.797588,21.294884,21.692562,7.320862,2.705709,21.785603,-110.701172,37.588123,30654.621094,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.136137,1.000000
7,660,12461,12.411118,286,25.818909,0.000000,23.409328,25.281300,23.184948,24.304268,24.827166,25.150429,10.488342,3.238571,25.281300,-182.198242,34.298279,41886.375000,21.688520,0.000000,0.840025,-nan,0.000000,-0.062703,0.133038,0.906667
8,665,9205,11.189938,412,39.434818,0.000000,31.433632,33.608334,31.495420,32.352768,33.266941,33.525963,17.934143,4.234872,33.608334,-430.859375,37.937424,75450.554688,29.352133,0.000000,0.744320,inf,0.000000,-0.071712,0.129938,0.906667
9,660,12556,12.282848,277,19.653963,0.000000,18.659452,20.192829,18.395803,19.336842,19.775597,20.106585,6.201599,2.490301,20.192829,-88.077637,39.220200,26578.257812,17.232138,0.000000,0.876777,inf,0.000000,-0.043243,0.122070,0.960000
10,660,12029,11.997938,307,15.783746,0.000000,14.215350,15.596555,14.050868,14.633644,15.180502,15.531106,3.921646,1.980315,15.596555,-39.397949,32.745804,15449.837891,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.114918,1.000000
11,660,9575,10.800123,232,9.896130,0.000000,9.794537,10.665720,9.484347,10.022856,10.414154,10.635043,1.657082,1.287277,10.665720,-12.526733,41.786842,7319.251953,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.120878,1.000000
12,660,11098,11.331797,233,13.389336,10.899198,12.964550,13.732695,12.645483,13.146412,13.467425,13.681265,0.418427,0.646859,2.833497,-0.301514,0.808480,12637.348633,12.279156,0.814021,0.917085,inf,0.000000,-0.027027,0.125885,0.986667
13,661,13909,13.005972,350,28.126688,22.715822,26.819853,27.772146,26.648447,27.078318,27.403421,27.683271,0.905762,0.951715,5.056324,-1.978516,6.319742,54015.769531,25.981209,0.807625,0.923721,inf,0.000000,-0.296216,0.139952,0.786667
14,660,10558,11.549950,432,84.008217,0.000000,79.445068,82.304085,79.682999,81.035553,81.824577,82.173317,88.207031,9.391860,82.304085,-6680.906250,65.267181,479979.437500,77.986717,0.000000,0.928322,inf,0.000000,-1.000000,0.122070,0.320000
