qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,50,1261,1.113892,266,63813.000000,0.000000,68185.851562,76436.000000,67121.000000,70375.000000,73030.000000,75998.000000,101458432.000000,10072.657227,76436.000000,-4155213086720.000000,21.582066,475076853760.000000,58292.000000,0.000000,0.913482,-nan,0.000000,-1.000000,0.330925,0.900000
1,51,1770,1.342058,314,73410.000000,0.000000,68919.328125,76191.000000,66762.000000,71039.000000,73166.000000,75625.000000,77607936.000000,8809.537109,76191.000000,-3435067867136.000000,35.085930,482748137472.000000,60409.000000,0.000000,0.822899,-nan,0.000000,-1.000000,0.133991,0.960000
2,51,1486,1.163960,245,83576.000000,0.000000,73647.921875,82674.000000,72517.000000,77264.000000,80237.000000,82326.000000,177081344.000000,13307.191406,82674.000000,-8439912726528.000000,14.352575,560109780992.000000,65485.000000,0.000000,0.783538,-nan,0.000000,-1.000000,0.123024,0.930000
3,51,1305,1.051188,265,39470.000000,0.000000,35669.531250,40168.000000,33971.000000,36845.000000,38894.000000,39982.000000,26648576.000000,5162.226074,40168.000000,-529157586944.000000,21.773827,129896415232.000000,30472.000000,0.000000,0.772029,-nan,0.000000,-1.000000,0.127077,0.980000
4,52,1230,1.041889,333,78787.000000,0.000000,63622.921875,76362.000000,59392.000000,67918.000000,72788.000000,75706.000000,190122752.000000,13788.500977,76362.000000,-6484427538432.000000,7.418569,423799881728.000000,51779.000000,0.000000,0.657202,-nan,0.000000,-1.000000,0.113964,0.960000
5,52,1664,1.260996,310,74765.000000,0.000000,71367.250000,77884.000000,68822.000000,73896.000000,75785.000000,77426.000000,90275840.000000,9501.360352,77884.000000,-4253561126912.000000,31.158962,518356008960.000000,66832.000000,0.000000,0.893894,-nan,0.000000,-1.000000,0.112057,0.810000
6,50,1713,1.284838,284,72042.000000,0.000000,66518.281250,77456.000000,64884.000000,72281.000000,75029.000000,77391.000000,270036992.000000,16432.802734,77456.000000,-11688384397312.000000,6.532389,469471887360.000000,47204.000000,0.000000,0.655229,-nan,0.000000,-1.000000,0.117064,0.910000
7,50,1962,1.435995,272,0.000000,0.000000,74901.492188,80752.000000,73891.000000,76986.000000,79017.000000,80526.000000,79131136.000000,8895.568359,80752.000000,-4317348102144.000000,47.644508,568936431616.000000,67079.000000,-1.000000,-1.000000,-nan,0.000000,-1.000000,0.133038,0.800000
8,50,931,0.808954,259,34513.000000,0.000000,34005.968750,39149.000000,31665.000000,35009.000000,37790.000000,39002.000000,28086272.000000,5299.648438,39149.000000,-432323690496.000000,14.827089,118449217536.000000,27484.000000,0.000000,0.796338,-nan,0.000000,-1.000000,0.113964,0.980000
9,51,830,0.736952,242,41883.000000,0.000000,30925.099609,35912.000000,28965.000000,31971.000000,34160.000000,35684.000000,26476544.000000,5145.536133,35912.000000,-424081883136.000000,14.398060,98283831296.000000,25975.000000,0.000000,0.620180,-nan,0.000000,-1.000000,0.111103,0.940000
10,50,1119,0.929117,237,0.000000,0.000000,26326.169922,30363.000000,25182.000000,28395.000000,29448.000000,30222.000000,31464320.000000,5609.306641,30363.000000,-502110617600.000000,9.003482,72453152768.000000,20262.000000,-1.000000,-1.000000,-nan,0.000000,-1.000000,0.110149,0.960000
11,50,568,0.576973,191,47153.000000,0.000000,45862.929688,57514.000000,40531.000000,48515.000000,54240.000000,56726.000000,121388416.000000,11017.641602,57514.000000,-2246972538880.000000,3.611243,222479679488.000000,32159.000000,0.000000,0.682014,-nan,0.000000,-1.000000,0.115156,0.990000
12,50,1338,1.061916,268,38840.000000,0.000000,49445.730469,55021.000000,47375.000000,50831.000000,53125.000000,54884.000000,43121664.000000,6566.708984,55021.000000,-1282962096128.000000,29.928490,248800198656.000000,43142.000000,0.000000,1.110762,-nan,0.000000,-1.000000,0.114202,0.920000
13,53,1717,1.318932,360,56347.000000,0.000000,37657.250000,43431.000000,34996.000000,39740.000000,41644.000000,43122.000000,37313408.000000,6108.470215,43431.000000,-632769478656.000000,12.736284,145538187264.000000,31139.000000,0.000000,0.552629,-nan,0.000000,-1.000000,0.164032,0.930000
14,51,991,0.861168,306,24981.000000,0.000000,22919.130859,25447.000000,22567.000000,23585.000000,24723.000000,25310.000000,11474400.000000,3387.388428,25447.000000,-161513209856.000000,21.991421,53676097536.000000,20583.000000,0.000000,0.823946,-nan,0.000000,-1.000000,0.111103,0.840000
15,54,1355,1.096010,353,86567.000000,0.000000,73300.531250,81862.000000,72577.000000,75759.000000,79062.000000,80982.000000,140128256.000000,11837.578125,81862.000000,-6749541105664.000000,18.937738,551309606912.000000,65896.000000,0.000000,0.761214,-nan,0.000000,-1.000000,0.110865,0.850000
16,51,1406,1.106977,292,52270.000000,0.000000,48166.679688,54449.000000,43966.000000,49997.000000,52430.000000,54012.000000,44042240.000000,6636.432617,54449.000000,-1143828643840.000000,25.166235,236407128064.000000,41151.000000,0.000000,0.787278,-nan,0.000000,-1.000000,0.116110,0.960000
17,50,1331,1.028061,234,20474.000000,0.000000,22018.720703,25712.000000,20676.000000,22810.000000,24481.000000,25388.000000,14453504.000000,3801.776367,25712.000000,-164843487232.000000,12.900749,49927757824.000000,18122.000000,0.000000,0.885123,-nan,0.000000,-1.000000,0.112057,0.940000
18,50,1673,1.236916,224,57528.000000,0.000000,64978.320312,73445.000000,62031.000000,66965.000000,70805.000000,72995.000000,97746176.000000,9886.666992,73445.000000,-3957275492352.000000,22.108595,431992832000.000000,57528.000000,0.000000,1.000000,-nan,0.000000,-1.000000,0.119925,0.940000
