qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,281,5143,3.275156,63,36.270206,0.000000,25.578678,31.412670,26.752129,27.180660,28.247787,31.327814,76.168457,8.727454,31.412670,-1619.738281,4.428139,7304.372559,31.412670,0.000000,0.866074,-nan,0.000000,-0.044444,0.167847,0.900000
1,287,4491,2.964020,81,17.493122,0.000000,12.017635,14.078528,12.820917,13.745514,13.830709,14.017843,17.003510,4.123531,14.078528,-169.497314,4.243565,1614.270630,14.078528,0.000000,0.804804,inf,0.000000,0.000000,0.038147,1.000000
2,280,5189,3.077984,51,22.248182,0.000000,15.900203,19.297384,16.449310,17.806625,18.933090,19.226091,32.041794,5.660547,19.297384,-390.339111,3.290468,2848.582520,19.297384,0.000000,0.867369,-nan,0.000000,0.000000,0.030041,1.000000
3,280,5622,3.309965,68,46.293488,41.651035,43.139183,43.975716,42.683723,43.348251,43.665478,43.843109,0.550659,0.742064,2.324680,-0.304688,-0.793125,18615.398438,43.975716,0.899717,0.949933,inf,0.000000,-1.444444,0.028849,0.400000
4,287,4425,2.887011,79,64.289703,0.000000,44.258514,51.456085,47.861202,48.848824,49.143063,50.629051,218.884644,14.794750,51.456085,-8543.226562,5.023785,21777.007812,51.456085,0.000000,0.800378,inf,0.000000,0.000000,0.036955,1.000000
5,281,5937,3.560066,53,27.733305,0.000000,19.924534,23.759981,20.975342,22.318272,22.588057,23.641243,46.529785,6.821274,23.759981,-771.003906,4.311285,4435.168457,23.759981,0.000000,0.856731,-nan,0.000000,0.000000,0.030041,1.000000
6,284,3393,2.460957,81,24.911234,0.000000,15.816259,18.620991,17.012978,17.784502,18.137016,18.618513,29.779007,5.457015,18.620991,-386.206299,4.089260,2799.330811,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.026941,1.000000
7,280,5559,3.181934,72,25.818909,0.000000,17.951321,21.688520,18.195045,20.506794,21.151190,21.277180,39.931488,6.319137,21.688520,-561.746094,3.563029,3621.813965,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.029087,1.000000
8,286,4546,2.861023,96,39.434818,0.000000,24.324894,29.352133,23.658342,27.792259,28.223665,29.200073,70.577637,8.401050,29.352133,-1389.626953,4.073736,6622.780762,29.352133,0.000000,0.744320,inf,0.000000,0.000000,0.026941,1.000000
9,280,5905,3.310919,57,19.653963,0.000000,14.557264,17.232138,15.621135,15.910079,16.149824,16.968245,23.912430,4.890034,17.232138,-302.842773,4.875721,2358.263672,17.232138,0.000000,0.876777,inf,0.000000,0.000000,0.030994,1.000000
10,280,5632,3.247023,66,15.783746,0.000000,10.837265,12.717969,11.911647,12.044509,12.177099,12.654706,13.400139,3.660620,12.717969,-124.801758,4.703502,1308.464478,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.028849,1.000000
11,280,4549,2.921104,75,9.896130,0.000000,7.883687,9.026285,8.547797,8.697356,8.724148,9.018163,6.931305,2.632737,9.026285,-48.325470,5.054203,690.838257,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.026941,1.000000
12,280,4960,2.756834,59,13.389336,10.899198,11.674932,12.279156,11.373926,11.624504,11.877328,12.194132,0.163254,0.404047,1.379958,-0.015381,-0.740832,1364.672852,12.279156,0.814021,0.917085,inf,0.000000,-0.222222,0.025988,0.900000
