qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,137,2556,2.021074,63,36.270206,0.000000,25.578678,31.412670,26.752129,27.180660,28.247787,31.327814,76.168457,8.727454,31.412670,-1619.738281,4.428139,7304.372559,31.412670,0.000000,0.866074,-nan,0.000000,-0.044444,0.154972,0.900000
1,128,2479,1.992941,81,17.493122,0.000000,12.017635,14.078528,12.820917,13.745514,13.830709,14.017843,17.003510,4.123531,14.078528,-169.497314,4.243565,1614.270630,14.078528,0.000000,0.804804,inf,0.000000,0.000000,0.035048,1.000000
2,120,2224,1.679182,51,22.248182,0.000000,15.900203,19.297384,16.449310,17.806625,18.933090,19.226091,32.041794,5.660547,19.297384,-390.339111,3.290468,2848.582520,19.297384,0.000000,0.867369,-nan,0.000000,0.000000,0.028133,1.000000
3,120,2690,1.899958,66,46.293488,41.651035,43.176373,44.024364,42.683723,43.348251,43.729092,43.988701,0.602051,0.775919,2.373329,-0.304688,-0.888572,18648.011719,44.024364,0.899717,0.950984,inf,0.000000,-1.622222,0.026941,0.400000
4,130,2296,1.790047,79,64.289703,0.000000,44.258514,51.456085,47.861202,48.848824,49.143063,50.629051,218.884644,14.794750,51.456085,-8543.226562,5.023785,21777.007812,51.456085,0.000000,0.800378,inf,0.000000,0.000000,0.030041,1.000000
5,123,2868,2.024889,52,27.733305,0.000000,19.987373,23.902199,20.975342,22.318272,22.588057,23.759981,46.986298,6.854655,23.902199,-777.326660,4.263553,4464.813965,23.902199,0.000000,0.861859,-nan,0.000000,-0.066667,0.027895,0.900000
6,127,1845,1.499891,81,24.911234,0.000000,15.816259,18.620991,17.012978,17.784502,18.137016,18.618513,29.779007,5.457015,18.620991,-386.206299,4.089260,2799.330811,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.024796,1.000000
7,120,2404,1.680136,72,25.818909,0.000000,17.951321,21.688520,18.195045,20.506794,21.151190,21.277180,39.931488,6.319137,21.688520,-561.746094,3.563029,3621.813965,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.026226,1.000000
8,127,2217,1.640081,96,39.434818,0.000000,24.324894,29.352133,23.658342,27.792259,28.223665,29.200073,70.577637,8.401050,29.352133,-1389.626953,4.073736,6622.780762,29.352133,0.000000,0.744320,inf,0.000000,0.000000,0.024796,1.000000
9,127,2761,1.842976,57,19.653963,0.000000,14.557264,17.232138,15.621135,15.910079,16.149824,16.968245,23.912430,4.890034,17.232138,-302.842773,4.875721,2358.263672,17.232138,0.000000,0.876777,inf,0.000000,0.000000,0.027180,1.000000
10,120,2442,1.683950,66,15.783746,0.000000,10.837265,12.717969,11.911647,12.044509,12.177099,12.654706,13.400139,3.660620,12.717969,-124.801758,4.703502,1308.464478,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.025034,1.000000
11,120,2350,1.571894,75,9.896130,0.000000,7.883687,9.026285,8.547797,8.697356,8.724148,9.018163,6.931305,2.632737,9.026285,-48.325470,5.054203,690.838257,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.022173,1.000000
12,120,2365,1.577854,59,13.389336,10.899198,11.674932,12.279156,11.373926,11.624504,11.877328,12.194132,0.163254,0.404047,1.379958,-0.015381,-0.740832,1364.672852,12.279156,0.814021,0.917085,inf,0.000000,-0.222222,0.026941,0.900000
13,131,3220,2.010107,62,28.126688,22.715822,24.907551,26.096899,24.608793,25.269958,25.438808,25.981209,1.241577,1.114261,3.381077,-1.490234,-0.266718,6216.276855,26.096899,0.807625,0.927834,inf,0.000000,-0.422222,0.023842,0.800000
14,123,1942,1.361847,63,84.008217,76.553726,79.700623,81.035553,78.558235,80.712822,80.850296,81.025421,2.482422,1.575570,4.481827,-3.343750,-0.856545,63546.718750,81.035553,0.911265,0.964615,inf,0.000000,-1.000000,0.028849,0.000000
15,146,2714,1.790047,72,42.314434,0.000000,30.556091,35.990238,32.751301,33.142635,34.738995,35.768906,105.740784,10.283033,35.990238,-2798.455078,4.819254,10394.155273,35.990238,0.000000,0.850543,-nan,0.000000,-0.088889,0.024796,0.900000
