qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,380,6970,6.066084,63,36.270206,0.000000,25.578678,31.412670,26.752129,27.180660,28.247787,31.327814,76.168457,8.727454,31.412670,-1619.738281,4.428139,7304.372559,31.412670,0.000000,0.866074,-nan,0.000000,-0.044444,0.158072,0.900000
1,385,5715,5.424023,81,17.493122,0.000000,12.017635,14.078528,12.820917,13.745514,13.830709,14.017843,17.003510,4.123531,14.078528,-169.497314,4.243565,1614.270630,14.078528,0.000000,0.804804,inf,0.000000,0.000000,0.037909,1.000000
2,380,7166,6.059170,51,22.248182,0.000000,15.900203,19.297384,16.449310,17.806625,18.933090,19.226091,32.041794,5.660547,19.297384,-390.339111,3.290468,2848.582520,19.297384,0.000000,0.867369,-nan,0.000000,0.000000,0.045061,1.000000
3,386,7423,5.941153,70,46.293488,41.651035,43.070339,43.729092,42.683723,43.348251,43.565174,43.665478,0.462769,0.680271,2.078056,-0.281250,-0.597877,18555.167969,43.729092,0.899717,0.944606,inf,0.000000,-1.155555,0.028849,0.400000
4,387,5740,5.100965,79,64.289703,0.000000,44.258514,51.456085,47.861202,48.848824,49.143063,50.629051,218.884644,14.794750,51.456085,-8543.226562,5.023785,21777.007812,51.456085,0.000000,0.800378,inf,0.000000,0.000000,0.029087,1.000000
5,380,7661,5.733967,53,27.733305,0.000000,19.924534,23.759981,20.975342,22.318272,22.588057,23.641243,46.529785,6.821274,23.759981,-771.003906,4.311285,4435.168457,23.759981,0.000000,0.856731,-nan,0.000000,0.000000,0.029087,1.000000
6,380,4742,4.435062,81,24.911234,0.000000,15.816259,18.620991,17.012978,17.784502,18.137016,18.618513,29.779007,5.457015,18.620991,-386.206299,4.089260,2799.330811,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.026941,1.000000
7,380,7472,5.490065,72,25.818909,0.000000,17.951321,21.688520,18.195045,20.506794,21.151190,21.277180,39.931488,6.319137,21.688520,-561.746094,3.563029,3621.813965,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.025988,1.000000
8,386,6147,4.906178,96,39.434818,0.000000,24.324894,29.352133,23.658342,27.792259,28.223665,29.200073,70.577637,8.401050,29.352133,-1389.626953,4.073736,6622.780762,29.352133,0.000000,0.744320,inf,0.000000,0.000000,0.028133,1.000000
9,380,7940,5.424023,57,19.653963,0.000000,14.557264,17.232138,15.621135,15.910079,16.149824,16.968245,23.912430,4.890034,17.232138,-302.842773,4.875721,2358.263672,17.232138,0.000000,0.876777,inf,0.000000,0.000000,0.027895,1.000000
10,380,7499,5.400896,66,15.783746,0.000000,10.837265,12.717969,11.911647,12.044509,12.177099,12.654706,13.400139,3.660620,12.717969,-124.801758,4.703502,1308.464478,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.026941,1.000000
11,380,5821,4.528046,75,9.896130,0.000000,7.883687,9.026285,8.547797,8.697356,8.724148,9.018163,6.931305,2.632737,9.026285,-48.325470,5.054203,690.838257,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.025034,1.000000
12,380,6570,4.355192,59,13.389336,10.899198,11.674932,12.279156,11.373926,11.624504,11.877328,12.194132,0.163254,0.404047,1.379958,-0.015381,-0.740832,1364.672852,12.279156,0.814021,0.917085,inf,0.000000,-0.222222,0.026941,0.900000
13,381,8423,5.532980,63,28.126688,22.715822,24.873775,25.981209,24.608793,25.269958,25.438808,25.759161,1.171631,1.082419,3.265387,-1.484375,-0.189189,6198.763184,25.981209,0.807625,0.923721,inf,0.000000,-0.311111,0.027180,0.800000
14,381,6500,4.840851,75,84.008217,75.397537,77.210587,78.558235,76.553726,77.254440,77.946030,78.037315,0.936523,0.967741,3.160698,-0.687500,-0.909581,59624.109375,78.558235,0.897502,0.935126,inf,0.000000,-4.266667,0.027895,0.100000
15,386,6415,4.662991,72,42.314434,0.000000,30.556091,35.990238,32.751301,33.142635,34.738995,35.768906,105.740784,10.283033,35.990238,-2798.455078,4.819254,10394.155273,35.990238,0.000000,0.850543,-nan,0.000000,-0.088889,0.026941,0.900000
16,383,4959,4.331112,91,35.276150,0.000000,19.440550,22.343245,21.025856,21.479212,21.875862,22.309044,42.353027,6.507920,22.343245,-723.505859,4.978672,4202.879883,22.343245,0.000000,0.633381,-nan,0.000000,0.000000,0.059128,1.000000
17,381,6433,4.693985,56,26.227581,24.553259,26.159061,27.267658,25.947071,26.294950,26.635973,26.952682,0.739380,0.859872,2.714399,-0.542969,-0.443694,6850.358887,27.267658,0.936162,1.039656,inf,0.000000,-0.222222,0.027895,0.900000
18,380,7349,5.224943,72,29.608992,0.000000,23.453844,27.038967,25.241346,26.077097,26.393673,26.933493,61.626343,7.850245,27.038967,-1270.393555,4.983634,6117.091797,27.038967,0.000000,0.913201,inf,0.000000,-0.644444,0.027895,0.700000
19,381,7825,5.170822,85,25.893391,0.000000,18.772243,21.640827,20.761377,21.038740,21.102575,21.611578,40.036499,6.327440,21.640827,-649.586426,4.766375,3924.336182,21.640827,0.000000,0.835766,inf,0.000000,-0.133333,0.026941,0.900000
20,381,4188,3.648996,70,48.938744,0.000000,25.833179,31.381777,24.971176,27.993135,30.458275,31.334961,79.736755,8.929543,31.381777,-1660.882812,4.055748,7470.898926,31.381777,0.000000,0.641246,-nan,0.000000,0.000000,0.027180,1.000000
21,380,7542,4.786015,76,19.715372,0.000000,15.004376,16.971106,16.539812,16.619890,16.855217,16.902626,25.088211,5.008813,16.971106,-333.285645,5.065295,2502.195312,16.971106,0.000000,0.860806,inf,0.000000,0.000000,0.027895,1.000000
22,380,7734,4.896879,66,13.898810,0.000000,10.546410,12.287301,11.255247,11.786103,11.890045,12.279938,12.559578,3.543949,12.287301,-115.201172,4.863089,1237.863281,12.287301,0.000000,0.884054,inf,0.000000,0.000000,0.028133,1.000000
23,380,2927,3.198147,44,29.136805,0.000000,14.957194,18.657560,16.540512,16.972935,18.259449,18.480570,34.217453,5.849569,18.657560,-350.599854,1.563275,2579.351318,18.657560,0.000000,0.640343,-nan,0.000000,0.000000,0.028133,1.000000
24,383,7327,4.441023,58,35.232601,31.371113,32.145748,32.637596,31.612162,32.308781,32.517853,32.550983,0.222168,0.471347,1.266483,-0.062500,-1.299957,10335.712891,32.637596,0.890400,0.926346,inf,0.000000,-0.577778,0.025988,0.700000
25,385,8217,5.037069,71,42.212902,0.000000,32.708851,37.231327,35.470482,36.312119,36.804478,36.960953,119.339111,10.924244,37.231327,-3451.320312,5.050441,11892.080078,37.231327,0.000000,0.881989,-nan,0.000000,-1.000000,0.029087,0.600000
26,382,6542,4.673958,76,36.361462,0.000000,24.289371,28.877754,25.587080,28.245588,28.730625,28.859165,73.131104,8.551673,28.877754,-1392.731445,3.559408,6631.046875,28.877754,0.000000,0.794186,-nan,0.000000,0.000000,0.030041,1.000000
27,381,8888,5.324125,66,30.208393,0.000000,25.905445,29.572098,27.915154,28.606684,29.250406,29.503828,75.007935,8.660712,29.572098,-1713.310547,5.019516,7461.000488,29.572098,0.000000,0.978936,-nan,0.000000,-1.311111,0.026941,0.500000
28,382,8619,4.997015,87,21.835840,0.000000,18.211973,20.854969,19.827290,20.451250,20.646049,20.752066,37.403198,6.115816,20.854969,-593.978027,4.880794,3690.791748,20.854969,0.000000,0.955080,-nan,0.000000,-0.311111,0.026941,0.700000
29,380,3342,3.235102,58,9.432422,0.000000,8.298886,9.382361,9.094404,9.164952,9.276860,9.366585,7.668694,2.769241,9.382361,-56.405945,5.077999,765.402100,9.382361,0.000000,0.994693,inf,0.000000,0.000000,0.024080,1.000000
30,389,6468,4.687071,109,55.470047,0.000000,39.001644,46.507286,38.708656,44.749493,45.998745,46.445789,187.925415,13.708590,46.507286,-5754.054688,3.599687,17090.537109,46.507286,0.000000,0.838422,inf,0.000000,-0.200000,0.032187,0.800000
31,381,6676,4.478931,72,20.689362,0.000000,11.232547,13.679879,10.971813,12.364490,13.419359,13.478792,15.300919,3.911639,13.679879,-136.262451,3.852438,1414.710205,13.679879,0.000000,0.661204,-nan,0.000000,0.000000,0.026941,1.000000
32,381,6046,4.137993,69,28.414608,0.000000,21.580881,24.885391,23.384516,23.628527,24.163263,24.626848,52.000793,7.211158,24.885391,-990.830078,5.035905,5177.352539,24.885391,0.000000,0.875796,inf,0.000000,-0.066667,0.028133,0.900000
33,382,7469,4.981041,82,23.476982,0.000000,15.904286,18.546583,17.088842,17.658176,18.111586,18.509752,28.661499,5.353643,18.546583,-394.774414,4.809789,2816.078125,18.546583,0.000000,0.789990,inf,0.000000,0.000000,0.025988,1.000000
34,387,5111,3.972054,91,27.805326,0.000000,16.186850,18.716244,17.325176,18.259874,18.614628,18.673286,30.010712,5.478203,18.716244,-415.517578,4.644992,2920.248047,18.716244,0.000000,0.673117,-nan,0.000000,0.000000,0.028133,1.000000
35,383,7314,4.989862,65,26.543976,0.000000,19.001263,21.640566,20.245584,21.130396,21.384161,21.634750,40.381195,6.354620,21.640566,-675.995117,5.009017,4014.291748,21.640566,0.000000,0.815272,-nan,0.000000,0.000000,0.041962,1.000000
36,381,7017,4.989862,76,37.429428,32.146229,33.422340,34.098194,33.127151,33.695377,33.732941,34.017082,0.464111,0.681257,1.951965,-0.339844,-0.407875,11175.169922,34.098194,0.858849,0.911000,inf,0.000000,-0.222222,0.029087,0.900000
37,382,7058,4.613876,79,24.268517,0.000000,15.847204,18.290997,16.656874,17.469303,18.101267,18.194109,28.298920,5.319673,18.290997,-391.170410,4.894158,2794.327881,18.290997,0.000000,0.753692,inf,0.000000,0.000000,0.030994,1.000000
38,383,7459,4.808903,105,30.939283,0.000000,7.603751,11.956379,6.427817,7.104464,9.427998,11.300056,10.334747,3.214770,11.956379,-30.441315,0.679754,681.517761,11.956379,0.000000,0.386447,inf,0.000000,0.000000,0.025034,1.000000
39,380,8485,4.961967,74,23.851805,18.709721,20.228722,20.822897,20.026659,20.466022,20.562485,20.761583,0.395874,0.629185,2.113176,-0.342773,0.753397,4095.970459,20.822897,0.784415,0.873011,inf,0.000000,-0.511111,0.026941,0.700000
40,390,7814,4.856110,74,34.446972,24.286509,30.904484,32.753342,29.597095,31.740843,32.655884,32.725620,6.595154,2.568103,8.466833,-27.296875,1.569256,9616.822266,32.753342,0.705040,0.950834,inf,0.000000,-0.222222,0.027895,0.900000
41,380,7731,4.683018,82,51.928429,44.994846,46.128059,47.266411,45.279545,46.195648,46.705803,47.133308,0.660889,0.812951,2.271564,-0.101562,-1.450155,21284.587891,47.266411,0.866478,0.910222,inf,0.000000,-2.133333,0.026941,0.400000
42,382,8220,5.157948,80,26.535702,21.111164,21.927410,22.350157,21.619471,21.995270,22.175766,22.297575,0.140686,0.375081,1.238993,-0.050781,-0.283428,4809.520020,22.350157,0.795576,0.842267,inf,0.000000,-0.733333,0.025034,0.600000
43,380,8192,4.910946,62,24.581587,0.000000,19.025030,21.735548,20.356131,21.421400,21.474627,21.643597,40.674438,6.377652,21.735548,-677.697266,4.935130,4026.262207,21.735548,0.000000,0.884221,inf,0.000000,0.000000,0.025988,1.000000
44,381,4968,3.957033,63,22.634403,0.000000,12.157481,16.095772,11.833684,14.145705,15.204636,15.870168,27.040619,5.200059,16.095772,-203.788574,0.565240,1748.449707,16.095772,0.000000,0.711120,inf,0.000000,0.000000,0.027180,1.000000
45,380,8365,4.813910,65,20.509136,15.421003,16.511505,17.173826,16.176300,16.330902,16.978239,17.169004,0.296051,0.544106,1.752823,-0.065430,-0.745540,2729.258545,17.173826,0.751909,0.837374,inf,0.000000,-0.222222,0.025988,0.900000
46,380,8797,5.074978,55,28.823446,0.000000,25.657394,29.308254,27.825178,28.738758,28.823446,29.221529,73.830322,8.592457,29.308254,-1663.228516,4.965763,7321.322266,29.308254,0.000000,1.016820,-nan,0.000000,-0.644444,0.027895,0.700000
47,380,5124,3.626823,54,30.550884,0.000000,18.442541,22.184565,19.624342,19.939966,21.227022,21.926746,39.174591,6.258961,22.184565,-611.679688,4.571111,3793.019043,22.184565,0.000000,0.726151,-nan,0.000000,0.000000,0.025988,1.000000
48,381,7504,4.655123,67,30.315237,26.239176,27.590784,28.022152,27.684589,27.732140,27.844084,27.993639,0.291199,0.539628,1.782976,-0.253906,1.270375,7615.425293,28.022152,0.865544,0.924359,inf,0.000000,-0.400000,0.039816,0.800000
49,381,8320,4.858017,73,21.580557,17.293825,17.766163,18.267462,17.484331,17.608744,17.896734,18.253307,0.115143,0.339327,0.973637,0.010254,-1.349307,3157.516846,18.267462,0.801361,0.846478,inf,0.000000,-0.222222,0.025988,0.900000
50,381,8287,4.835844,73,40.821114,0.000000,32.616627,37.318954,34.247746,36.845890,36.928459,37.177811,120.154053,10.961480,37.318954,-3409.986328,4.857547,11839.984375,37.318954,0.000000,0.914207,-nan,0.000000,-1.711111,0.030041,0.300000
51,382,5165,3.936052,88,31.845142,0.000000,22.103376,26.556288,23.172415,23.507385,25.616783,26.172194,56.572113,7.521443,26.556288,-1051.317383,4.492747,5451.313477,26.556288,0.000000,0.833920,-nan,0.000000,0.000000,0.057936,1.000000
52,387,5474,4.076958,92,28.785423,0.000000,14.394468,18.321045,13.024277,16.629124,17.452255,18.023851,29.038757,5.388762,18.321045,-285.837646,2.217188,2362.394775,18.321045,0.000000,0.636470,-nan,0.000000,0.000000,0.027895,1.000000
53,382,6617,4.571915,96,31.222685,0.000000,22.998890,27.298559,24.449268,25.857576,26.529140,27.169605,63.041992,7.939899,27.298559,-1185.843750,4.074560,5919.909180,27.298559,0.000000,0.874318,inf,0.000000,0.000000,0.026941,1.000000
54,384,4600,3.922939,78,22.162020,0.000000,10.510309,12.774191,10.788682,11.418676,12.246589,12.762028,13.391838,3.659486,12.774191,-112.079468,3.854888,1238.584351,12.774191,0.000000,0.576400,inf,0.000000,0.000000,0.025988,1.000000
55,380,7985,4.750013,62,15.049837,13.469164,13.770096,14.013726,13.591482,13.770557,13.886606,13.983684,0.034500,0.185742,0.544562,-0.002197,-1.251590,1896.500366,14.013726,0.894971,0.931155,inf,0.000000,-0.222222,0.025988,0.900000
56,380,5282,3.890991,64,26.483984,0.000000,13.127925,16.386429,12.654474,13.005263,15.992885,16.282278,21.727203,4.661245,16.386429,-213.193359,3.375560,1940.696045,16.386429,0.000000,0.618730,inf,0.000000,0.000000,0.027895,1.000000
57,380,6953,4.399061,83,30.499146,23.358335,26.754833,27.628288,26.678955,27.008371,27.273842,27.487051,1.385315,1.176994,4.269953,-3.753906,3.998776,7172.064453,27.628288,0.765869,0.905871,inf,0.000000,-0.622222,0.028133,0.700000
58,382,8022,5.293846,75,52.130077,0.000000,41.775032,46.719204,46.236900,46.485321,46.619732,46.683651,194.046509,13.930058,46.719204,-7198.500000,5.099773,19391.998047,46.719204,0.000000,0.896204,inf,0.000000,-0.777778,0.028849,0.600000
59,382,4643,3.857136,89,59.753933,0.000000,35.716236,45.475761,36.542873,40.285484,43.508305,45.265232,181.798706,13.483275,45.475761,-4445.812500,2.087472,14574.482422,45.475761,0.000000,0.761051,inf,0.000000,0.000000,0.026941,1.000000
60,380,7122,4.835844,73,50.479126,0.000000,41.390953,46.601830,45.391300,46.217037,46.374039,46.508736,190.756104,13.811448,46.601830,-6998.425781,5.078443,19039.669922,46.601830,0.000000,0.923190,-nan,0.000000,-0.844444,0.030041,0.500000
61,383,7266,4.820108,92,26.681890,0.000000,17.101429,19.604958,18.169750,19.107220,19.515236,19.555496,32.828796,5.729642,19.604958,-492.199707,4.953201,3252.876465,19.604958,0.000000,0.734766,inf,0.000000,0.000000,0.030994,1.000000
62,380,6079,4.296064,59,43.070946,0.000000,28.631018,35.624626,29.583197,33.586311,34.997925,35.468769,122.558960,11.070635,35.624626,-2390.142578,1.707359,9422.941406,35.624626,0.000000,0.827115,inf,0.000000,-0.155556,0.028133,0.900000
63,380,7312,4.580021,63,26.648399,0.000000,20.139378,22.910816,21.737070,22.573620,22.650192,22.854155,45.321716,6.732141,22.910816,-805.128418,5.023238,4509.162598,22.910816,0.000000,0.859745,inf,0.000000,0.000000,0.026941,1.000000
64,380,6021,4.292965,64,10.379102,0.000000,8.118465,9.356515,8.786062,9.034560,9.099669,9.242365,7.381035,2.716806,9.356515,-52.703888,4.989208,732.905090,9.356515,0.000000,0.901476,-nan,0.000000,0.000000,0.026941,1.000000
65,384,5992,4.340172,71,82.117554,0.000000,66.774719,75.091599,73.491066,74.230736,74.885399,74.985168,496.307617,22.277962,75.091599,-29388.187500,5.083495,49551.707031,75.091599,0.000000,0.914440,-nan,0.000000,-0.400000,0.028133,0.800000
66,380,5317,4.037857,46,17.458195,0.000000,11.295961,15.063324,10.296741,11.997536,13.351767,14.497034,16.675652,4.083583,15.063324,-133.189331,2.985597,1442.744019,15.063324,0.000000,0.862823,inf,0.000000,0.000000,0.027895,1.000000
67,386,6318,4.168034,87,52.546318,0.000000,38.733101,43.789516,42.397930,43.043816,43.281765,43.357185,166.875244,12.918020,43.789516,-5736.882812,5.094293,16671.283203,43.789516,0.000000,0.833351,inf,0.000000,-0.555556,0.027895,0.700000
68,380,6363,4.126072,72,12.747598,0.000000,10.691173,12.326756,11.330939,11.986219,12.066487,12.292472,12.843521,3.583786,12.326756,-120.209961,4.937770,1271.446899,12.326756,0.000000,0.966987,inf,0.000000,0.000000,0.026941,1.000000
69,382,6503,4.355907,103,25.491993,0.000000,16.037590,19.375017,15.860882,17.949585,18.877222,19.237745,31.197632,5.585484,19.375017,-398.366699,3.844243,2884.019287,19.375017,0.000000,0.760043,inf,0.000000,0.000000,0.030994,1.000000
70,382,8021,4.941940,91,66.508896,55.574345,57.465588,58.356365,56.649097,58.134750,58.260025,58.339638,1.076660,1.037622,2.782021,-0.765625,-1.153151,33033.703125,58.356365,0.835593,0.877422,inf,0.000000,-1.155555,0.025988,0.400000
71,380,7519,4.672050,62,21.238445,0.000000,14.305583,17.094889,15.051983,15.751716,16.449793,16.919781,24.059128,4.905011,17.094889,-285.135254,4.268795,2287.088379,17.094889,0.000000,0.804903,inf,0.000000,0.000000,0.029087,1.000000
72,380,8112,4.927874,66,16.714331,0.000000,13.982733,16.135025,15.104956,15.535327,15.681477,15.941013,21.861649,4.675644,16.135025,-269.378418,5.013478,2173.784668,16.135025,0.000000,0.965341,inf,0.000000,0.000000,0.025988,1.000000
73,380,6509,4.050016,86,24.815031,0.000000,17.421852,21.395632,18.308250,19.074566,20.713293,21.237497,38.163940,6.177697,21.395632,-511.019043,3.389990,3416.848633,21.395632,0.000000,0.862204,-nan,0.000000,-0.044444,0.025988,0.900000
74,380,7452,4.622936,66,21.140844,0.000000,15.595324,18.461231,17.073669,17.385298,17.997444,18.388609,28.894196,5.375332,18.461231,-370.157227,4.118105,2721.083008,18.461231,0.000000,0.873249,inf,0.000000,-0.177778,0.027895,0.900000
