qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,220,4097,3.351927,63,36.270206,0.000000,25.578678,31.412670,26.752129,27.180660,28.247787,31.327814,76.168457,8.727454,31.412670,-1619.738281,4.428139,7304.372559,31.412670,0.000000,0.866074,-nan,0.000000,-0.044444,0.169992,0.900000
1,227,3718,3.067970,81,17.493122,0.000000,12.017635,14.078528,12.820917,13.745514,13.830709,14.017843,17.003510,4.123531,14.078528,-169.497314,4.243565,1614.270630,14.078528,0.000000,0.804804,inf,0.000000,0.000000,0.034094,1.000000
2,225,4092,3.115892,51,22.248182,0.000000,15.900203,19.297384,16.449310,17.806625,18.933090,19.226091,32.041794,5.660547,19.297384,-390.339111,3.290468,2848.582520,19.297384,0.000000,0.867369,-nan,0.000000,0.000000,0.029802,1.000000
3,220,4546,3.346920,68,46.293488,41.651035,43.139183,43.975716,42.683723,43.348251,43.665478,43.843109,0.550659,0.742064,2.324680,-0.304688,-0.793125,18615.398438,43.975716,0.899717,0.949933,inf,0.000000,-1.444444,0.029087,0.400000
4,229,3651,3.002167,79,64.289703,0.000000,44.258514,51.456085,47.861202,48.848824,49.143063,50.629051,218.884644,14.794750,51.456085,-8543.226562,5.023785,21777.007812,51.456085,0.000000,0.800378,inf,0.000000,0.000000,0.030041,1.000000
5,221,4762,3.321171,53,27.733305,0.000000,19.924534,23.759981,20.975342,22.318272,22.588057,23.641243,46.529785,6.821274,23.759981,-771.003906,4.311285,4435.168457,23.759981,0.000000,0.856731,-nan,0.000000,0.000000,0.025988,1.000000
6,225,2840,2.466917,81,24.911234,0.000000,15.816259,18.620991,17.012978,17.784502,18.137016,18.618513,29.779007,5.457015,18.620991,-386.206299,4.089260,2799.330811,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.027895,1.000000
7,220,4378,3.062010,72,25.818909,0.000000,17.951321,21.688520,18.195045,20.506794,21.151190,21.277180,39.931488,6.319137,21.688520,-561.746094,3.563029,3621.813965,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.024796,1.000000
8,226,3611,2.734900,96,39.434818,0.000000,24.324894,29.352133,23.658342,27.792259,28.223665,29.200073,70.577637,8.401050,29.352133,-1389.626953,4.073736,6622.780762,29.352133,0.000000,0.744320,inf,0.000000,0.000000,0.027895,1.000000
9,220,4721,3.077030,57,19.653963,0.000000,14.557264,17.232138,15.621135,15.910079,16.149824,16.968245,23.912430,4.890034,17.232138,-302.842773,4.875721,2358.263672,17.232138,0.000000,0.876777,inf,0.000000,0.000000,0.026941,1.000000
10,221,4480,3.057957,66,15.783746,0.000000,10.837265,12.717969,11.911647,12.044509,12.177099,12.654706,13.400139,3.660620,12.717969,-124.801758,4.703502,1308.464478,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.025034,1.000000
11,220,3781,2.569914,75,9.896130,0.000000,7.883687,9.026285,8.547797,8.697356,8.724148,9.018163,6.931305,2.632737,9.026285,-48.325470,5.054203,690.838257,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.022173,1.000000
12,220,3956,2.431154,59,13.389336,10.899198,11.674932,12.279156,11.373926,11.624504,11.877328,12.194132,0.163254,0.404047,1.379958,-0.015381,-0.740832,1364.672852,12.279156,0.814021,0.917085,inf,0.000000,-0.222222,0.025988,0.900000
13,221,5110,3.057003,62,28.126688,22.715822,24.907551,26.096899,24.608793,25.269958,25.438808,25.981209,1.241577,1.114261,3.381077,-1.490234,-0.266718,6216.276855,26.096899,0.807625,0.927834,inf,0.000000,-0.422222,0.025034,0.800000
14,230,3597,2.438068,67,84.008217,75.911972,78.666382,80.719910,77.621666,78.558235,79.387375,80.712822,2.505371,1.582836,4.807938,-1.250000,-1.075103,61909.046875,80.719910,0.903626,0.960857,inf,0.000000,-10.222222,0.028133,0.000000
15,225,3800,2.542019,72,42.314434,0.000000,30.556091,35.990238,32.751301,33.142635,34.738995,35.768906,105.740784,10.283033,35.990238,-2798.455078,4.819254,10394.155273,35.990238,0.000000,0.850543,-nan,0.000000,-0.088889,0.026941,0.900000
16,227,2819,2.218962,91,35.276150,0.000000,19.440550,22.343245,21.025856,21.479212,21.875862,22.309044,42.353027,6.507920,22.343245,-723.505859,4.978672,4202.879883,22.343245,0.000000,0.633381,-nan,0.000000,0.000000,0.065088,1.000000
17,220,4066,2.603054,56,26.227581,24.553259,26.159061,27.267658,25.947071,26.294950,26.635973,26.952682,0.739380,0.859872,2.714399,-0.542969,-0.443694,6850.358887,27.267658,0.936162,1.039656,inf,0.000000,-0.222222,0.024080,0.900000
18,220,4619,2.959013,71,29.608992,0.000000,23.505114,27.140524,25.241346,26.077097,26.393673,27.038967,61.975525,7.872454,27.140524,-1278.115234,4.964095,6144.658691,27.140524,0.000000,0.916631,inf,0.000000,-0.733333,0.025988,0.700000
19,225,4853,2.780914,85,25.893391,0.000000,18.772243,21.640827,20.761377,21.038740,21.102575,21.611578,40.036499,6.327440,21.640827,-649.586426,4.766375,3924.336182,21.640827,0.000000,0.835766,inf,0.000000,-0.133333,0.026941,0.900000
20,223,2099,1.771927,70,48.938744,0.000000,25.833179,31.381777,24.971176,27.993135,30.458275,31.334961,79.736755,8.929543,31.381777,-1660.882812,4.055748,7470.898926,31.381777,0.000000,0.641246,-nan,0.000000,0.000000,0.025988,1.000000
21,220,4678,2.578020,76,19.715372,0.000000,15.004376,16.971106,16.539812,16.619890,16.855217,16.902626,25.088211,5.008813,16.971106,-333.285645,5.065295,2502.195312,16.971106,0.000000,0.860806,inf,0.000000,0.000000,0.025988,1.000000
22,220,5008,2.648115,66,13.898810,0.000000,10.546410,12.287301,11.255247,11.786103,11.890045,12.279938,12.559578,3.543949,12.287301,-115.201172,4.863089,1237.863281,12.287301,0.000000,0.884054,inf,0.000000,0.000000,0.025988,1.000000
23,221,1952,1.715899,44,29.136805,0.000000,14.957194,18.657560,16.540512,16.972935,18.259449,18.480570,34.217453,5.849569,18.657560,-350.599854,1.563275,2579.351318,18.657560,0.000000,0.640343,-nan,0.000000,0.000000,0.025034,1.000000
24,221,4698,2.449989,57,35.232601,31.371113,32.183815,32.689468,31.612162,32.454826,32.530952,32.637596,0.247681,0.497675,1.318356,-0.078125,-1.331017,10360.457031,32.689468,0.890400,0.927819,inf,0.000000,-0.711111,0.025034,0.600000
25,221,5009,2.717018,71,42.212902,0.000000,32.708851,37.231327,35.470482,36.312119,36.804478,36.960953,119.339111,10.924244,37.231327,-3451.320312,5.050441,11892.080078,37.231327,0.000000,0.881989,-nan,0.000000,-1.000000,0.026941,0.600000
26,222,3889,2.621889,76,36.361462,0.000000,24.289371,28.877754,25.587080,28.245588,28.730625,28.859165,73.131104,8.551673,28.877754,-1392.731445,3.559408,6631.046875,28.877754,0.000000,0.794186,-nan,0.000000,0.000000,0.026941,1.000000
27,220,5278,2.719879,65,30.208393,0.000000,25.910055,29.618202,27.915154,28.606684,29.250406,29.503828,75.041992,8.662678,29.618202,-1714.163086,5.018026,7463.729492,29.618202,0.000000,0.980463,-nan,0.000000,-1.333333,0.025988,0.500000
28,224,5327,2.750158,86,21.835840,0.000000,18.233664,20.862949,19.827290,20.451250,20.751431,20.854969,37.513031,6.124788,20.862949,-595.999023,4.872402,3699.795166,20.862949,0.000000,0.955445,-nan,0.000000,-0.422222,0.025034,0.600000
