qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,140,2608,2.076149,63,36.270206,0.000000,25.578678,31.412670,26.752129,27.180660,28.247787,31.327814,76.168457,8.727454,31.412670,-1619.738281,4.428139,7304.372559,31.412670,0.000000,0.866074,-nan,0.000000,-0.044444,0.158787,0.900000
1,148,2761,2.161980,81,17.493122,0.000000,12.017635,14.078528,12.820917,13.745514,13.830709,14.017843,17.003510,4.123531,14.078528,-169.497314,4.243565,1614.270630,14.078528,0.000000,0.804804,inf,0.000000,0.000000,0.035048,1.000000
2,141,2598,1.935959,51,22.248182,0.000000,15.900203,19.297384,16.449310,17.806625,18.933090,19.226091,32.041794,5.660547,19.297384,-390.339111,3.290468,2848.582520,19.297384,0.000000,0.867369,-nan,0.000000,0.000000,0.029087,1.000000
3,142,3144,2.249002,66,46.293488,41.651035,43.176373,44.024364,42.683723,43.348251,43.729092,43.988701,0.602051,0.775919,2.373329,-0.304688,-0.888572,18648.011719,44.024364,0.899717,0.950984,inf,0.000000,-1.622222,0.026941,0.400000
4,149,2579,2.074957,79,64.289703,0.000000,44.258514,51.456085,47.861202,48.848824,49.143063,50.629051,218.884644,14.794750,51.456085,-8543.226562,5.023785,21777.007812,51.456085,0.000000,0.800378,inf,0.000000,0.000000,0.030041,1.000000
5,141,3255,2.269983,52,27.733305,0.000000,19.987373,23.902199,20.975342,22.318272,22.588057,23.759981,46.986298,6.854655,23.902199,-777.326660,4.263553,4464.813965,23.902199,0.000000,0.861859,-nan,0.000000,-0.066667,0.026941,0.900000
6,148,2088,1.721144,81,24.911234,0.000000,15.816259,18.620991,17.012978,17.784502,18.137016,18.618513,29.779007,5.457015,18.620991,-386.206299,4.089260,2799.330811,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.025988,1.000000
7,140,2790,1.948118,72,25.818909,0.000000,17.951321,21.688520,18.195045,20.506794,21.151190,21.277180,39.931488,6.319137,21.688520,-561.746094,3.563029,3621.813965,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.027180,1.000000
8,146,2458,1.844168,96,39.434818,0.000000,24.324894,29.352133,23.658342,27.792259,28.223665,29.200073,70.577637,8.401050,29.352133,-1389.626953,4.073736,6622.780762,29.352133,0.000000,0.744320,inf,0.000000,0.000000,0.025988,1.000000
9,140,3008,2.100945,57,19.653963,0.000000,14.557264,17.232138,15.621135,15.910079,16.149824,16.968245,23.912430,4.890034,17.232138,-302.842773,4.875721,2358.263672,17.232138,0.000000,0.876777,inf,0.000000,0.000000,0.027895,1.000000
