qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,380,6970,6.251097,123,36.270206,0.000000,29.683983,33.372936,28.247787,31.639633,32.712154,33.163406,41.963745,6.477943,33.372936,-1036.363281,14.670925,23077.564453,31.412670,0.000000,0.866074,-nan,0.000000,-0.076667,0.177145,0.920000
1,385,5715,5.481958,177,17.493122,0.000000,13.494495,14.715088,13.830709,14.169055,14.584528,14.661197,8.280243,2.877541,14.715088,-98.578613,16.395790,4759.541504,14.078528,0.000000,0.804804,inf,0.000000,-0.040000,0.047922,0.960000
2,380,7166,6.137133,96,22.248182,0.000000,18.613235,21.111996,18.933090,19.806660,20.495380,21.072937,17.894318,4.230167,21.111996,-263.969727,12.224885,9108.671875,19.297384,0.000000,0.867369,-nan,0.000000,0.000000,0.046015,1.000000
3,386,7423,6.063938,136,46.293488,41.651035,43.843613,44.808823,43.565174,43.988701,44.453972,44.678532,0.633667,0.796032,3.157787,-0.585938,0.668475,48072.398438,43.729092,0.899717,0.944606,inf,0.000000,-0.670000,0.041962,0.600000
4,387,5740,5.393982,170,64.289703,0.000000,49.613995,54.027973,49.143063,52.405422,53.688309,53.985382,107.072510,10.347585,54.027973,-4854.093750,18.151772,64215.523438,51.456085,0.000000,0.800378,inf,0.000000,0.000000,0.045061,1.000000
5,380,7661,6.114006,110,27.733305,0.000000,22.667217,24.856674,22.588057,24.237375,24.576876,24.755032,23.668030,4.864980,24.856674,-465.916992,15.896463,13436.768555,23.759981,0.000000,0.856731,-nan,0.000000,-0.046667,0.040054,0.920000
6,380,4742,4.595995,155,24.911234,0.000000,17.971165,20.037287,18.137016,18.930367,19.440626,19.955189,15.109650,3.887113,20.037287,-233.281738,15.355316,8451.810547,18.620991,0.000000,0.747494,-nan,0.000000,0.000000,0.045061,1.000000
7,380,7472,5.682945,131,25.818909,0.000000,20.974634,23.717892,21.151190,22.387968,23.184948,23.371429,22.202271,4.711928,23.717892,-374.907227,12.875489,11553.438477,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.037909,1.000000
8,386,6147,5.077839,207,39.434818,0.000000,28.432732,31.852631,28.223665,30.404554,31.495420,31.818764,39.686401,6.299715,31.852631,-917.529297,13.661812,21202.666016,29.352133,0.000000,0.744320,inf,0.000000,0.000000,0.040054,1.000000
9,380,7940,5.764961,110,19.653963,0.000000,16.770008,18.768646,16.149824,17.558052,18.395803,18.688118,12.959473,3.599927,18.768646,-186.504395,15.865696,7354.816406,17.232138,0.000000,0.876777,inf,0.000000,-0.046667,0.041962,0.960000
10,380,7499,5.363941,129,15.783746,0.000000,12.612798,14.278735,12.177099,13.393115,14.050868,14.226697,7.601395,2.757063,14.278735,-79.282227,14.572611,4167.101562,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.042200,1.000000
11,380,5821,4.524946,108,9.896130,0.000000,8.831361,9.664281,8.724148,9.277253,9.484347,9.642935,3.386810,1.840329,9.664281,-27.372864,18.224037,2034.493652,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.036955,1.000000
12,380,6570,4.439116,103,13.389336,10.899198,12.219976,12.745014,11.877328,12.446737,12.645483,12.686131,0.272003,0.521539,1.845817,-0.140747,-0.204700,3739.995605,12.279156,0.814021,0.917085,inf,0.000000,-0.083333,0.040054,0.960000
