qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,128,2390,1.390934,123,36.270206,0.000000,29.683983,33.372936,28.247787,31.639633,32.712154,33.163406,41.963745,6.477943,33.372936,-1036.363281,14.670925,23077.564453,31.412670,0.000000,0.866074,-nan,0.000000,-0.076667,0.189066,0.920000
1,108,2164,1.175880,176,17.493122,0.000000,13.519648,14.730251,13.830709,14.333067,14.605211,14.704666,8.325989,2.885479,14.730251,-99.141113,16.328074,4777.671387,14.078528,0.000000,0.804804,inf,0.000000,-0.093333,0.046015,0.920000
2,100,1815,0.999212,94,22.248182,0.000000,18.646883,21.422121,18.933090,19.806660,20.495380,21.111996,18.066528,4.250474,21.422121,-265.124023,12.052176,9144.319336,19.297384,0.000000,0.867369,-nan,0.000000,-0.033333,0.047922,0.920000
3,102,2334,1.271009,126,46.293488,42.210663,44.288815,45.341381,43.843109,44.453972,45.033390,45.146786,0.713379,0.844618,3.130718,-0.546875,-0.080225,49055.312500,44.213284,0.911806,0.955065,inf,0.000000,-1.543333,0.046015,0.400000
4,111,1971,1.096964,168,64.289703,0.000000,49.674782,54.247478,49.143063,52.405422,53.810715,54.027973,107.563477,10.371282,54.247478,-4870.710938,18.062780,64378.683594,51.456085,0.000000,0.800378,inf,0.000000,-0.050000,0.046968,0.920000
5,101,2404,1.167059,108,27.733305,0.000000,22.738789,24.909439,22.588057,24.303909,24.612169,24.856674,23.876038,4.886311,24.909439,-470.517578,15.806049,13523.212891,23.902199,0.000000,0.861859,-nan,0.000000,-0.126667,0.040054,0.840000
6,107,1654,0.957012,154,24.911234,0.000000,17.996433,20.044559,18.137016,18.930367,19.545866,19.967024,15.197906,3.898449,20.044559,-234.197266,15.247591,8476.738281,18.620991,0.000000,0.747494,-nan,0.000000,-0.026667,0.043869,0.960000
7,100,2016,1.034021,131,25.818909,0.000000,20.974634,23.717892,21.151190,22.387968,23.184948,23.371429,22.202271,4.711928,23.717892,-374.907227,12.875489,11553.438477,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.039101,1.000000
8,111,2015,1.076937,205,39.434818,0.000000,28.515688,31.917051,28.223665,30.552992,31.649893,31.852631,40.141174,6.335706,31.917051,-925.529297,13.480843,21332.140625,29.352133,0.000000,0.744320,inf,0.000000,-0.080000,0.041008,0.920000
9,100,2141,1.060963,109,19.653963,0.000000,16.785730,18.788839,16.149824,17.558052,18.575424,18.741554,13.016510,3.607840,18.788839,-186.960938,15.772238,7369.431641,17.232138,0.000000,0.876777,inf,0.000000,-0.070000,0.041962,0.920000
10,102,2087,1.129866,129,15.783746,0.000000,12.612798,14.278735,12.177099,13.393115,14.050868,14.226697,7.601395,2.757063,14.278735,-79.282227,14.572611,4167.101562,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.045061,1.000000
11,100,1983,1.006842,108,9.896130,0.000000,8.831361,9.664281,8.724148,9.277253,9.484347,9.642935,3.386810,1.840329,9.664281,-27.372864,18.224037,2034.493652,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.037909,1.000000
12,100,2049,0.997066,103,13.389336,10.899198,12.219976,12.745014,11.877328,12.446737,12.645483,12.686131,0.272003,0.521539,1.845817,-0.140747,-0.204700,3739.995605,12.279156,0.814021,0.917085,inf,0.000000,-0.083333,0.040054,0.960000
13,125,3066,1.432896,137,28.126688,22.715822,26.008591,27.078318,25.438808,26.428997,26.840857,27.023104,1.351196,1.162410,4.362495,-2.431641,1.833759,16944.949219,26.096899,0.807625,0.927834,inf,0.000000,-0.786667,0.039816,0.600000
14,104,1649,0.884056,148,84.008217,76.553726,81.234032,82.704071,80.850296,81.585472,82.490540,82.625237,2.690430,1.640253,6.150345,-6.437500,1.213580,165041.453125,81.035553,0.911265,0.964615,inf,0.000000,-1.000000,0.041008,0.040000
15,131,2509,1.255035,145,42.314434,0.000000,34.395634,37.537308,34.738995,36.555237,36.969833,37.508316,52.202393,7.225122,37.537308,-1618.542969,17.557173,30881.548828,35.990238,0.000000,0.850543,-nan,0.000000,-0.183333,0.041008,0.840000
