qid,step,dists,elaps_ms,inserts,first_nn_dist,nn_dist,avg_dist,furthest_dist,percentile_25,percentile_50,percentile_75,percentile_95,variance,std,range,skewness,kurtosis,energy,nn10_dist,nn_to_first,nn10_to_first,RDE,TDR,NRS,feats_collect_time_ms,r
0,190,3462,2.866983,123,36.270206,0.000000,29.683983,33.372936,28.247787,31.639633,32.712154,33.163406,41.963745,6.477943,33.372936,-1036.363281,14.670925,23077.564453,31.412670,0.000000,0.866074,-nan,0.000000,-0.076667,0.174046,0.920000
1,197,3366,2.865076,177,17.493122,0.000000,13.494495,14.715088,13.830709,14.169055,14.584528,14.661197,8.280243,2.877541,14.715088,-98.578613,16.395790,4759.541504,14.078528,0.000000,0.804804,inf,0.000000,-0.040000,0.048876,0.960000
2,190,3453,2.774954,95,22.248182,0.000000,18.629902,21.373886,18.933090,19.806660,20.495380,21.110901,17.979218,4.240191,21.373886,-264.543945,12.139509,9126.311523,19.297384,0.000000,0.867369,-nan,0.000000,-0.016667,0.044107,0.960000
3,198,4229,3.262997,131,46.293488,41.651035,44.071968,45.083298,43.729092,44.408123,44.766785,44.971066,0.821045,0.906115,3.432262,-0.843750,0.455603,48578.984375,44.024364,0.899717,0.950984,inf,0.000000,-1.076667,0.041008,0.440000
4,199,3223,2.643108,169,64.289703,0.000000,49.624771,54.089741,49.143063,52.405422,53.688309,54.017029,107.166260,10.352114,54.089741,-4856.984375,18.133415,64244.601562,51.456085,0.000000,0.800378,inf,0.000000,-0.016667,0.063896,0.960000
5,191,4171,3.080130,109,27.733305,0.000000,22.732613,24.908752,22.588057,24.303909,24.612169,24.851812,23.850098,4.883656,24.908752,-470.154297,15.826086,13515.543945,23.902199,0.000000,0.861859,-nan,0.000000,-0.113333,0.038147,0.880000
6,196,2573,2.327204,154,24.911234,0.000000,17.996433,20.044559,18.137016,18.930367,19.545866,19.967024,15.197906,3.898449,20.044559,-234.197266,15.247591,8476.738281,18.620991,0.000000,0.747494,-nan,0.000000,-0.026667,0.041008,0.960000
7,190,3666,2.593040,131,25.818909,0.000000,20.974634,23.717892,21.151190,22.387968,23.184948,23.371429,22.202271,4.711928,23.717892,-374.907227,12.875489,11553.438477,21.688520,0.000000,0.840025,-nan,0.000000,0.000000,0.041008,1.000000
8,196,3204,2.530098,207,39.434818,0.000000,28.432732,31.852631,28.223665,30.404554,31.495420,31.818764,39.686401,6.299715,31.852631,-917.529297,13.661812,21202.666016,29.352133,0.000000,0.744320,inf,0.000000,0.000000,0.039101,1.000000
9,190,4074,2.839088,109,19.653963,0.000000,16.785730,18.788839,16.149824,17.558052,18.575424,18.741554,13.016510,3.607840,18.788839,-186.960938,15.772238,7369.431641,17.232138,0.000000,0.876777,inf,0.000000,-0.070000,0.041008,0.920000
10,190,3827,2.740860,129,15.783746,0.000000,12.612798,14.278735,12.177099,13.393115,14.050868,14.226697,7.601395,2.757063,14.278735,-79.282227,14.572611,4167.101562,12.717969,0.000000,0.805764,inf,0.000000,0.000000,0.041008,1.000000
11,190,3329,2.327919,108,9.896130,0.000000,8.831361,9.664281,8.724148,9.277253,9.484347,9.642935,3.386810,1.840329,9.664281,-27.372864,18.224037,2034.493652,9.026285,0.000000,0.912103,-nan,0.000000,0.000000,0.036955,1.000000
12,190,3463,2.292156,103,13.389336,10.899198,12.219976,12.745014,11.877328,12.446737,12.645483,12.686131,0.272003,0.521539,1.845817,-0.140747,-0.204700,3739.995605,12.279156,0.814021,0.917085,inf,0.000000,-0.083333,0.041008,0.960000
13,191,4526,2.884150,140,28.126688,22.715822,25.960764,27.008474,25.438808,26.294353,26.801102,26.969717,1.280090,1.131411,4.292652,-2.341797,2.045903,16881.033203,26.096899,0.807625,0.927834,inf,0.000000,-0.606667,0.041008,0.640000
14,192,3002,2.089977,155,84.008217,75.911972,80.449944,82.386360,79.387375,81.025421,81.824577,82.304085,3.297363,1.815864,6.474388,-6.437500,0.094673,161887.265625,80.719910,0.903626,0.960857,inf,0.000000,-1.000000,0.041008,0.080000
15,200,3451,2.358913,148,42.314434,0.000000,34.323631,37.359646,34.738995,36.544106,36.876812,37.255199,51.824341,7.198913,37.359646,-1608.839844,17.683102,30748.400391,35.990238,0.000000,0.850543,-nan,0.000000,-0.103333,0.040054,0.880000
16,203,2595,2.022982,169,35.276150,0.000000,21.856098,24.432018,21.875862,22.768360,23.638685,24.379873,21.105743,4.594099,24.432018,-413.964844,17.510231,12469.869141,22.343245,0.000000,0.633381,-nan,0.000000,0.000000,0.066996,1.000000
17,190,3560,2.418041,115,26.227581,24.553259,27.170515,28.099283,26.746523,27.573681,27.888233,27.978807,0.923889,0.961192,3.546024,-1.314453,1.438402,18479.019531,27.282120,0.936162,1.040207,inf,0.000000,-0.176667,0.038147,0.880000
18,191,4110,2.722979,155,29.608992,0.000000,26.013233,27.985188,26.393673,27.508389,27.645300,27.889730,29.001099,5.385267,27.985188,-701.199219,18.783922,17642.234375,27.140524,0.000000,0.916631,inf,0.000000,-0.806667,0.041008,0.560000
19,191,4151,2.427101,171,25.893391,0.000000,20.980600,22.884199,21.102575,21.944712,22.568737,22.801798,19.345093,4.398306,22.884199,-367.998047,17.727015,11488.266602,21.640827,0.000000,0.835766,inf,0.000000,-0.110000,0.040054,0.880000
20,192,1810,1.588106,142,48.938744,0.000000,29.942896,33.603409,30.458275,31.775734,32.930862,33.494884,43.445190,6.591297,33.603409,-1070.687500,14.090281,23500.554688,31.381777,0.000000,0.641246,-nan,0.000000,0.000000,0.039101,1.000000
21,193,4196,2.338886,133,19.715372,0.000000,16.644417,18.072868,16.855217,17.382076,17.786648,17.994493,11.868866,3.445122,18.072868,-183.540527,18.800667,7222.637207,16.971106,0.000000,0.860806,inf,0.000000,-0.043333,0.039816,0.960000
22,190,4465,2.377987,129,13.898810,0.000000,11.784969,12.825237,11.890045,12.443812,12.677909,12.793797,6.061020,2.461914,12.825237,-65.134644,18.013687,3623.662842,12.287301,0.000000,0.884054,inf,0.000000,0.000000,0.037909,1.000000
23,191,1769,1.569986,92,29.136805,0.000000,17.574135,20.269695,18.259449,18.745438,19.399391,20.001366,18.421387,4.292014,20.269695,-250.763184,9.362681,8181.790039,18.657560,0.000000,0.640343,-nan,0.000000,0.000000,0.037909,1.000000
24,190,4131,2.177000,118,35.232601,31.371113,32.678741,33.330814,32.530952,32.853992,33.042526,33.217960,0.279663,0.528832,1.959702,-0.187500,0.745723,26704.494141,32.689468,0.890400,0.927819,inf,0.000000,-0.356667,0.037909,0.800000
25,193,4453,2.470970,143,42.212902,35.470482,37.418388,38.272633,36.960953,37.487286,38.139938,38.246578,0.609741,0.780859,2.802151,-0.445312,0.079645,35018.636719,37.295376,0.840276,0.883507,inf,0.000000,-1.296667,0.038862,0.400000
26,192,3364,2.234936,143,36.361462,0.000000,27.454746,30.168819,28.730625,29.110142,29.673975,30.038877,36.011230,6.000936,30.168819,-841.412109,14.657537,19744.357422,28.877754,0.000000,0.794186,-nan,0.000000,0.000000,0.041008,1.000000
27,202,4913,2.630949,140,30.208393,0.000000,28.348606,30.292824,29.250406,29.753160,30.061037,30.208393,34.005249,5.831402,30.292824,-908.365234,19.344828,20941.218750,29.618202,0.000000,0.980463,-nan,0.000000,-1.026667,0.039101,0.560000
28,203,4890,2.648115,180,21.835840,0.000000,19.991125,21.452927,20.751431,20.976906,21.173979,21.420383,17.081573,4.132986,21.452927,-318.656738,18.901329,10418.166016,20.862949,0.000000,0.955445,-nan,0.000000,-0.310000,0.038147,0.800000
29,190,1858,1.542091,103,9.432422,0.000000,9.031256,9.599117,9.344858,9.433075,9.523200,9.575601,3.425339,1.850767,9.599117,-29.388428,19.683334,2124.723145,9.412693,0.000000,0.997908,inf,0.000000,-0.066667,0.035048,0.960000
30,202,3532,2.343178,202,55.470047,0.000000,43.877472,47.568352,45.998745,46.723881,47.211281,47.432613,91.075439,9.543345,47.568352,-3426.398438,14.979841,50407.699219,46.507286,0.000000,0.838422,inf,0.000000,-0.333333,0.043869,0.800000
31,192,3337,2.079010,118,20.689362,0.000000,13.492902,15.963518,13.419359,14.356744,15.230653,15.697934,9.773926,3.126328,15.963518,-97.494629,11.016646,4795.808105,13.679879,0.000000,0.661204,-nan,0.000000,0.000000,0.039101,1.000000
