0,4786,0.960389,0.98
1,4504,0.952547,0.97
2,2695,0.975305,0.97
3,1654,0.97197,0.99
4,2543,0.95423,0.94
5,5616,0.956235,0.97
6,4879,0.952633,0.99
7,1717,0.981281,0.99
8,4813,0.97378,0.99
9,2709,0.955904,0.94
10,4626,0.953405,0.94
11,2722,0.951351,0.93
12,3169,0.952702,0.95
13,3634,0.956284,0.99
14,5018,0.955921,0.96
15,2492,0.961423,0.89
16,2963,0.956877,0.97
17,4635,0.955202,0.98
18,4026,0.950488,1
19,3627,0.951234,0.97
20,1967,0.978713,1
21,2619,0.988249,0.98
22,2533,0.98259,0.97
23,2722,0.961282,0.96
24,2875,0.971849,0.97
25,2889,0.967147,0.99
26,3123,0.977861,0.98
27,2679,0.960887,0.96
28,2790,0.952549,0.92
29,1348,0.969666,1
30,2707,0.953265,0.95
31,3156,0.954053,0.93
32,2643,0.966141,0.99
33,2004,0.960927,0.96
34,2708,0.957927,0.9
35,3099,0.953488,0.98
36,3876,0.951574,0.93
37,2421,0.966832,0.99
38,2540,0.968735,0.96
39,2232,0.979179,0.97
40,2884,0.955029,0.97
41,4880,0.981458,1
42,2737,0.954062,0.97
43,4607,0.953191,0.96
44,2217,0.976899,0.95
45,2512,0.986054,1
46,2125,0.980912,0.98
47,5147,0.954098,0.96
48,2220,0.978243,0.98
49,1988,0.983146,1
50,2304,0.968061,0.97
51,2219,0.961443,1
52,2726,0.972522,0.98
53,2575,0.957343,1
54,1145,0.967928,0.98
55,1574,0.995789,1
56,2594,0.951834,0.91
57,2847,0.970975,0.97
58,2561,0.950732,0.99
59,1289,0.996131,0.97
60,3245,0.950893,0.95
61,1869,0.985846,1
62,1215,0.987139,1
63,1953,0.970205,0.94
64,1733,0.992236,1
65,2013,0.975025,0.98
66,1627,0.97389,0.98
67,1999,0.980592,1
68,2225,0.994385,0.99
69,5331,0.962919,0.97
70,1258,0.995431,0.99
71,1770,0.962873,0.99
72,5112,0.955908,0.94
73,2583,0.953059,0.93
74,3044,0.956932,0.92
75,2290,0.95276,0.93
76,2384,0.968335,0.97
77,3017,0.952064,0.97
78,3136,0.954414,0.97
79,1383,0.988455,0.99
80,2406,0.951049,0.96
81,5907,0.964559,1
82,3602,0.951507,0.97
83,2201,0.988159,1
84,3446,0.954001,0.93
85,1322,0.972397,0.99
86,1718,0.977001,0.99
87,1470,0.992189,1
88,1668,0.998307,1
89,1917,0.97517,0.98
90,1325,0.987864,0.99
91,1885,0.959417,0.97
92,4301,0.985875,1
93,2174,0.970113,0.97
94,1320,0.992087,1
95,2469,0.953505,0.97
96,3080,0.953654,0.98
97,3024,0.959813,0.96
98,1354,0.987892,0.99
99,2465,0.956939,0.95
100,2320,0.969711,0.96
101,1796,0.983627,0.99
102,3149,0.957058,0.91
103,2210,0.962941,0.99
104,1870,0.982109,1
105,2524,0.952266,0.95
106,1725,0.979766,0.99
107,1462,0.997537,0.98
108,1078,0.995072,0.99
109,2046,0.977927,0.97
110,1931,0.967998,0.95
111,3127,0.951397,0.93
112,1400,0.997996,1
113,2935,0.974369,0.96
114,1931,0.991907,1
115,4058,0.960733,0.99
116,1170,1,1
117,6130,0.968059,0.96
118,2873,0.957959,0.97
119,1168,0.999651,1
120,9985,0.935264,1
121,3748,0.950084,0.99
122,2525,0.963579,0.98
123,1824,0.979396,0.98
124,2239,0.977994,0.99
125,2476,0.983054,1
126,4567,0.954214,0.96
127,2881,0.956532,1
128,2479,0.98351,0.99
129,1815,0.969032,0.94
130,6321,0.957967,0.98
131,2416,0.976578,0.98
132,4935,0.980344,0.99
133,6051,0.951345,0.93
134,1570,0.955388,0.99
135,4094,0.954483,0.98
136,11330,0.945871,1
137,10958,0.940923,1
138,2177,0.968114,0.97
139,2757,0.96218,0.95
140,4485,0.951681,0.97
141,1515,0.99529,0.99
142,3540,0.956289,0.93
143,2087,0.986073,1
144,2216,0.98486,0.97
145,2151,0.973691,1
146,3661,0.972928,0.99
147,2490,0.950335,0.95
148,3963,0.997668,1
149,2079,0.951314,0.98
150,3948,0.953179,0.86
151,1119,0.990017,0.99
152,1966,0.958646,0.98
153,2396,0.969731,0.99
154,6455,0.973723,0.99
155,4479,0.955612,0.92
156,2852,0.952911,0.94
157,5209,0.976281,0.95
158,3582,0.953875,0.92
159,5467,0.966581,0.98
160,6940,0.988576,1
161,3117,0.954196,0.98
162,4611,0.951874,0.95
163,3143,0.952608,0.95
164,2452,0.965628,0.97
165,2160,0.976059,0.97
166,2641,0.950183,0.92
167,2799,0.958275,0.96
168,2626,0.975147,1
169,2493,0.982906,0.99
170,2832,0.950134,0.98
171,3708,0.966881,1
172,4675,0.96477,0.99
173,2980,0.950769,0.89
174,2389,0.959463,0.97
175,2822,0.977026,0.98
176,2773,0.965161,0.95
177,3399,0.96471,0.96
178,3465,0.970857,0.97
179,4603,0.952176,0.99
180,2544,0.973759,1
181,3491,0.952934,0.96
182,2717,0.959739,0.97
183,2963,0.95244,0.98
184,2672,0.973326,0.99
185,1198,0.995813,1
186,2036,0.980933,0.98
187,3853,0.966439,0.98
188,2405,0.956867,0.96
189,2111,0.974654,0.98
190,1697,0.990575,0.99
191,6376,0.994066,1
192,5076,0.955393,0.95
193,2926,0.990595,0.99
194,3513,0.954541,0.95
195,4595,0.952752,0.96
196,4894,0.957821,0.97
197,3073,0.95013,0.99
198,1345,0.978766,1
199,4075,0.951879,0.9
200,2347,0.970398,0.95
201,2240,0.958443,0.91
202,3206,0.951109,0.95
203,2377,0.953571,0.96
204,2342,0.951012,0.97
205,2552,0.973869,0.98
206,1937,0.965313,0.99
207,2353,0.950088,0.94
208,2169,0.97424,1
209,1849,0.979923,0.98
210,5710,0.954959,0.95
211,2006,0.954753,0.98
212,1876,0.977709,0.99
213,3903,0.95557,0.98
214,4129,0.952626,0.97
215,1969,0.984077,0.98
216,6029,0.971553,0.97
217,3329,0.950593,0.92
218,4180,0.952054,0.97
219,2691,0.964536,0.95
220,2951,0.958493,0.98
221,3609,0.965605,0.97
222,5587,0.961332,1
223,5453,0.966792,0.99
224,3308,0.980161,0.97
225,5583,0.959107,0.91
226,5113,0.959581,0.94
227,5408,0.965831,0.95
228,4913,0.951132,0.97
229,3123,0.962452,0.98
230,1626,0.981481,0.94
231,2614,0.95581,0.98
232,1711,0.988609,0.99
233,2832,0.950951,0.94
234,4592,0.983175,1
235,2129,0.954373,0.95
236,2124,0.979035,1
237,2970,0.968387,0.98
238,4797,0.960034,1
239,3493,0.954404,0.96
240,2066,0.975671,0.98
241,4342,0.951378,0.98
242,7655,0.973892,0.95
243,2871,0.951719,0.91
244,5474,0.964351,0.96
245,2893,0.968655,1
246,9582,0.991478,1
247,2435,0.967332,0.98
248,5387,0.952976,0.95
249,3470,0.950792,0.94
250,4444,0.950636,0.95
251,5767,0.953966,0.96
252,4919,0.959345,1
253,2230,0.977719,0.97
254,5181,0.952336,0.91
255,3707,0.97109,0.97
256,4961,0.955714,0.97
257,4827,0.95437,0.9
258,4882,0.972659,0.98
259,4797,0.964918,0.96
260,5100,0.960854,0.99
261,11285,0.935971,1
262,5023,0.951245,0.91
